country,year,population,energy_use,emissions,renewable_pct,mean_temp,gdp
Guyana,2004,762418.0,628.2642854706999,2.528,1.163,26.8715,1033.3103090218794
Haiti,2004,8910263.0,357.7945313639878,0.184,0.0,27.177666666666667,683.1852981552732
Honduras,2004,7298994.0,546.8656009100871,0.986,7.171,25.463916666666663,1215.1399541276094
Hungary,2004,10107146.0,2579.604762852698,5.947,2.166,10.3115,10291.269472140895
Iceland,2004,292074.0,10892.784009693742,10.635,17.33,2.9484166666666667,47334.93065377233
India,2004,1135991513.0,415.4799564988704,0.999,0.475,24.63458333333333,624.2588265100661
Indonesia,2004,227926649.0,634.7523882975306,1.504,9.056,26.434833333333334,1126.840044471728
"Iran, Islamic Rep.",2004,70256316.0,2214.5932213868714,,,,2672.422665126686
Iraq,2004,27577878.0,980.2494441244428,4.098,0.0,22.77891666666667,1328.3715762829215
Ireland,2004,4070262.0,3558.698011470613,11.354,0.437,10.439083333333334,47754.2023194244
Israel,2004,6809000.0,2822.355914187149,8.871,0.0,20.4905,20568.06940888339
Italy,2004,57828179.0,3162.4349473025595,8.606,3.289,13.559833333333332,31348.190184144543
Jamaica,2004,2672225.0,1338.6310434267623,3.957,0.966,26.90383333333333,3807.562931245522
Japan,2004,127761000.0,4085.491955212396,10.008,1.61,13.435666666666668,38298.98017123033
Jordan,2004,5882061.0,1057.176524229623,3.231,0.112,20.25525,1940.0864134280496
Kazakhstan,2004,15850159.0,3204.588112162812,11.702,0.0,7.393,2722.474077554025
Kenya,2004,34713455.0,449.6750200776702,0.22,24.351,24.86708333333333,463.66278130012114
Kiribati,2004,96085.0,83.25961388354061,0.458,0.0,27.683666666666667,1083.2688987175038
"Korea, Dem. People's Rep.",2004,24254943.0,845.0782558408032,,,,
"Korea, Rep.",2004,48082519.0,4255.200215263285,,,,16496.131616711406
Kosovo,2004,1822773.0,1099.8325079425688,,0.0,,
Kuwait,2004,2157320.0,10969.80369107286,30.526,0.0,26.155416666666667,27552.28273997867
Kyrgyz Republic,2004,5104713.0,497.8754764144233,,,,433.2338732860004
Latvia,2004,2263122.0,1961.3330733010064,3.415,0.853,6.334083333333333,6109.732651868175
Lebanon,2004,4599279.0,1149.0600192591144,3.742,0.0,18.47425,4600.683714129933
Lesotho,2004,1971129.0,14.205057101792931,1.004,0.0,14.562916666666666,766.6858209282425
Liberia,2004,3156892.0,,0.172,0.0,26.2835,284.1402239924584
Libya,2004,5736693.0,3051.0334553670905,9.911,0.0,23.27841666666667,5773.763332342814
Liechtenstein,2004,34447.0,,6.666,,5.430416666666666,100280.8313567052
Lithuania,2004,3377075.0,2784.8940356978865,3.925,0.053,6.835333333333332,6734.574870619461
Luxembourg,2004,458095.0,9381.203820713214,25.782,1.187,9.983083333333331,76544.91708684732
Madagascar,2004,18606608.0,250.2459933043207,0.097,0.952,23.453000000000003,272.2007485885601
Malawi,2004,12500737.0,,0.072,4.762,21.865916666666667,404.6742484454283
Malaysia,2004,25256772.0,2371.2002865726545,6.718,0.6,26.576,4939.248518544275
Mali,2004,13102409.0,,0.108,3.968,29.426,542.8873476408627
Malta,2004,401268.0,2066.5716391564165,6.935,0.0,19.171166666666668,15212.131296488336
Mauritania,2004,2868664.0,,0.483,0.0,28.62825,823.554457141893
Mauritius,2004,1221003.0,919.8380836996224,2.471,21.759,24.254583333333333,5460.608001841983
Mexico,2004,104394131.0,1651.9943297172424,4.201,3.085,20.924833333333336,7849.667596495654
Moldova,2004,2896023.0,1166.2119108416955,1.14,0.0,9.901833333333334,897.1784947494684
Monaco,2004,32307.0,,,,9.93825,125160.22808759804
Mongolia,2004,2508412.0,1007.3108964645044,3.343,0.0,1.0906666666666662,794.1545520018152
Montenegro,2004,613353.0,,3.21,,10.82125,3380.1651213585906
Morocco,2004,29953018.0,463.8948607122695,1.41,0.0,18.486,2183.55541992188
Mozambique,2004,19840313.0,426.3789455303513,0.094,0.0,24.07258333333333,400.0569731615448
Myanmar,2004,47068772.0,314.736266036282,0.267,0.0,,224.5088114133274
Namibia,2004,1942082.0,659.4426485167206,1.153,0.0,21.643833333333333,3403.1549619295456
Nepal,2004,26016656.0,339.54811730936484,0.099,0.0,15.551833333333336,279.58775004442833
Netherlands,2004,16281779.0,4985.6801772545805,11.086,3.316,10.6275,40611.34143530906
New Zealand,2004,4087500.0,4224.87567596318,8.768,7.736,10.475416666666666,25420.234882944005
Nicaragua,2004,5272912.0,526.4798600681692,0.827,16.726,26.778583333333334,1098.6211866233516
Niger,2004,13265836.0,129.29994058651036,0.06,0.0,28.371583333333334,283.4682817982956
Nigeria,2004,141057045.0,286.27921155870735,0.673,0.041,27.5695,962.48104194733
North Macedonia,2004,2016186.0,1362.1844966439753,3.944,0.0,,2818.5814561241964
Norway,2004,4591910.0,6231.940309887476,9.638,0.327,1.5249166666666665,57768.69809584616
Oman,2004,2404821.0,3658.5075539516665,12.162,0.0,28.12516666666667,11800.850741117129
Pakistan,2004,171286000.0,431.63664412539794,0.728,1.396,22.143083333333333,771.9022473489538
Palau,2004,19820.0,,10.711,,27.88891666666667,8395.136226034308
Panama,2004,3251155.0,755.9909322210998,1.693,0.347,27.10591666666667,4644.565823530407
Papua New Guinea,2004,6328041.0,,0.741,1.425,24.908916666666663,620.5961476805612
Paraguay,2004,5388175.0,745.1413053824253,0.753,0.0,23.8045,1786.215339385431
Peru,2004,27852190.0,499.9050304529411,1.023,0.619,20.44308333333333,2397.2514727771386
Philippines,2004,86394504.0,430.0749232617436,0.833,18.377,27.08983333333333,1099.6301302375837
Poland,2004,38182222.0,2383.780411344235,8.479,0.642,8.390500000000001,6711.72715262967
Portugal,2004,10483861.0,2463.102488089284,6.421,3.626,15.463833333333334,18064.15809329872
Qatar,2004,773332.0,21557.47507636384,61.344,0.0,28.140416666666667,41035.50083801774
Romania,2004,21451748.0,1807.0420802467936,4.823,0.0,9.558166666666668,3494.990564489553
Russian Federation,2004,144067316.0,4494.501528368509,,,,4102.36474609375
Rwanda,2004,8816844.0,387.0661457526877,0.058,0.0,20.08491666666667,269.54044633340214
Samoa,2004,186249.0,300.6727552899613,0.905,0.0,27.05775,2189.2604260799185
San Marino,2004,29457.0,,,,14.626833333333336,58232.0176184948
Saudi Arabia,2004,19669480.0,6375.5447304810805,20.728,0.0,26.519,13154.497898944626
Senegal,2004,10975704.0,247.01718830956813,0.477,1.674,28.852083333333336,918.1020795221552
Serbia,2004,7463157.0,2418.722277796903,6.998,0.0,10.6165,3597.087980570085
Sierra Leone,2004,5355717.0,,0.097,0.0,26.978916666666667,417.7499833292271
Singapore,2004,4166664.0,7371.027933279165,9.826,1.301,27.328666666666667,27608.08001342299
Slovak Republic,2004,5372280.0,3416.3986605042733,,,,10650.129009712562
Slovenia,2004,1997012.0,3638.843808210817,8.382,0.786,10.24125,17103.82977839046
Solomon Islands,2004,474611.0,122.20534290187122,0.579,0.0,27.178583333333336,986.081904026618
"Somalia, Fed. Rep.",2004,10280998.0,,,,,375.4103262253873
South Africa,2004,48991421.0,2478.0037860522766,9.171,0.156,18.082833333333337,5221.463337317212
South Sudan,2004,7233041.0,,0.127,,,
Spain,2004,42921895.0,3226.289428743209,8.145,1.204,14.396416666666669,24925.02678445755
Sri Lanka,2004,20087605.0,438.022357631525,0.593,0.001,27.606333333333332,1028.6206813255512
Sudan,2004,30556637.0,481.35715246720383,0.356,3.889,27.89333333333333,705.113342285156
Suriname,2004,513923.0,1086.0286292676956,3.022,0.0,27.150333333333336,2887.772172884396
Sweden,2004,8993531.0,5872.97554411383,6.274,4.751,3.64775,42758.20155034174
Switzerland,2004,7389625.0,3513.0422675148334,6.125,1.534,7.846083333333333,54659.45714882332
Syrian Arab Republic,2004,18336875.0,943.0406779367422,,,,1368.1148230028018
Tajikistan,2004,6790547.0,345.26104028078146,0.377,0.0,5.8380833333333335,305.7451585875024
Tanzania,2004,38109668.0,414.6560077542607,0.111,1.916,23.04625,450.385284423828
Thailand,2004,65452047.0,1477.384808771037,3.168,1.484,26.5,2641.562687178572
Togo,2004,5696508.0,408.6810444254463,0.306,0.0,27.53491666666667,560.2663085333824
Tonga,2004,105071.0,542.4903160719894,1.081,0.0,23.891583333333333,2195.448900476729
Tunisia,2004,10166163.0,832.5546718491597,2.178,0.0,20.945083333333333,3067.419363769748
Turkiye,2004,68592617.0,1176.7543016011796,,,,5960.778989090488
Turkmenistan,2004,4958093.0,3714.908947636924,9.954,0.0,16.663833333333333,1379.230096826922
Uganda,2004,27154515.0,388.6498071942512,0.059,2.577,23.811916666666665,292.38185796262013
Ukraine,2004,47979507.0,2957.984993440512,6.474,0.0,8.850499999999998,1401.01806640625
United Arab Emirates,2004,4428967.0,9441.127157396024,25.394,0.0,29.104000000000003,33376.71522952092
United Kingdom,2004,59987905.0,3697.503818251029,9.53,1.868,9.737333333333334,40366.888665096805
United States,2004,292805298.0,7878.537171434275,20.874,1.784,9.6675,41724.64119826138
Uruguay,2004,3283148.0,884.9703634147927,1.698,0.678,18.06083333333333,4168.660654383865
Uzbekistan,2004,26029350.0,1780.2189858424815,4.96,0.0,14.442,462.17149286788526
"Venezuela, RB",2004,26340838.0,2305.0280517937927,,,,4269.089708723917
Viet Nam,2004,80338971.0,485.4327053723715,,,,565.452284586212
"Yemen, Rep.",2004,22095167.0,279.8913321025616,,,,627.6320233957623
Zambia,2004,11338198.0,611.6290424308298,0.186,0.0,21.768083333333333,548.6859745662773
Zimbabwe,2004,12365896.0,449.272021527134,0.762,0.0,21.330916666666667,469.4846914010346
Afghanistan,2005,24404567.0,,0.077,0.0,14.98,254.18424914933624
Albania,2005,3011487.0,721.077407396492,1.385,0.0,12.747083333333334,2741.721365495784
Algeria,2005,33109249.0,979.3264577690333,3.309,0.0,24.222583333333333,3233.1333963421216
Andorra,2005,77421.0,,7.476,,11.643416666666669,40829.80187696804
Angola,2005,19291161.0,392.5578023868465,0.798,0.0,22.966083333333334,1916.4684221862487
Argentina,2005,39216789.0,1712.4320350002954,4.124,0.867,15.112833333333334,5067.653422932756
Armenia,2005,3146400.0,798.5441805151887,1.456,0.0,9.735416666666667,1557.4845890865474
Australia,2005,20176844.0,5624.4956126478455,18.975,1.678,22.896833333333333,34479.76792983877
Austria,2005,8227829.0,4084.35261902051,9.612,3.775,6.6095,38157.37022862003
Azerbaijan,2005,8391850.0,1600.2278034026583,3.977,0.0,12.68725,1578.3673303066716
Bahrain,2005,888822.0,11975.428236099691,26.256,0.0,26.983166666666666,17966.165783762463
Bangladesh,2005,144715786.0,159.82559970233515,0.261,0.0,25.532,480.0858507545197
Barbados,2005,268706.0,1451.400415323811,5.318,0.0,27.67716666666667,14214.420221357172
Belarus,2005,9663915.0,2776.9984706908745,6.144,0.0,6.968083333333333,3126.0717666524847
Belgium,2005,10478617.0,5549.637608625957,11.992,1.884,10.727833333333333,36809.70134036188
Belize,2005,279731.0,575.5529419335004,1.493,0.0,25.919,5272.744172079605
Benin,2005,8426144.0,296.64742994847705,0.295,0.0,28.15333333333333,779.4377777532677
Bhutan,2005,661865.0,308.2199542202715,0.825,0.0,12.445916666666667,1299.9493857835896
Bolivia,2005,9360754.0,567.496536227946,1.318,1.227,21.37175,1020.1232620073686
Bosnia and Herzegovina,2005,4096493.0,1230.3222995096512,3.917,,,2739.610768660567
Botswana,2005,1839877.0,1090.975600682823,2.226,0.0,23.36883333333333,5391.070766196335
Brazil,2005,184688101.0,1173.7158574344862,1.973,3.385,25.806,4827.781730747141
Bulgaria,2005,7658972.0,2599.1917342682023,6.576,0.0,10.781583333333332,3899.825963328784
Burkina Faso,2005,13932123.0,152.45406529421467,0.079,0.0,29.238333333333333,441.16414801601206
Burundi,2005,7587299.0,,0.021,0.0,21.442166666666665,147.23461929422513
Cambodia,2005,13439202.0,286.390391082312,0.164,1.053,27.39,525.7973251209264
Cameroon,2005,17074594.0,428.5395940625066,0.318,0.0,25.26783333333333,1142.624662521058
Canada,2005,32242732.0,8369.959296480056,17.583,1.475,-3.30875,36383.66000680948
Chad,2005,10328092.0,228.51576486101985,0.09,0.0,28.211250000000003,838.0921077125565
Chile,2005,16348778.0,1735.0887437669285,3.738,3.428,9.891833333333333,7480.3233099863555
China,2005,1303720000.0,1369.7919711964917,4.49,0.213,7.4135,1777.644968284641
Colombia,2005,42128977.0,652.5629042866648,1.43,1.001,25.67083333333333,3456.066108745124
"Congo, Dem. Rep.",2005,58775724.0,283.6373360096066,,,,203.56166886074936
"Congo, Rep.",2005,3696393.0,293.7892800349557,,,,1799.0515836615414
Costa Rica,2005,4261240.0,908.9197181363968,1.563,14.896,26.40425,4703.007217847779
Cote d'Ivoire,2005,20068458.0,479.36734205455446,0.377,1.94,,1197.746169794149
Croatia,2005,4310145.0,2260.508924450869,5.4,0.077,11.37625,10443.527835329449
Cuba,2005,11262554.0,946.329944254021,2.282,2.736,26.14408333333333,3786.337992252912
Cyprus,2005,1036151.0,2161.5400238630564,7.674,0.0,19.587083333333336,24959.26171875
Czechia,2005,10211216.0,4431.368958970753,12.229,0.891,,13442.49162843091
Denmark,2005,5419432.0,3484.593590062741,9.509,8.786,-15.643,48925.80766987841
Djibouti,2005,839167.0,165.6404505896919,0.493,0.0,29.80858333333333,844.4483573908004
Dominican Republic,2005,9225034.0,772.0377114888064,1.935,1.124,26.52116666666667,3878.312067352443
Ecuador,2005,13846163.0,837.8914187154882,2.214,0.158,22.5295,2909.0260601438827
"Egypt, Arab Rep.",2005,81101004.0,778.7696403041571,,,,1105.5392071390345
El Salvador,2005,6005578.0,643.9031521625196,1.043,26.403,25.62283333333333,2447.3914084539406
Equatorial Guinea,2005,947367.0,1455.0341348245083,6.551,0.0,25.62391666666667,8673.902608653498
Eritrea,2005,2661215.0,264.1901467234737,0.22,0.0,27.69,412.7530791994235
Estonia,2005,1354775.0,4015.428326303091,12.614,0.392,6.001416666666667,10414.638118356492
Ethiopia,2005,78367470.0,365.38933095491535,0.063,2.083,23.89691666666667,158.24345808246497
Fiji,2005,882379.0,655.0473209357883,1.159,14.607,25.643416666666667,3377.6912695349274
Finland,2005,5246096.0,6555.776472912867,10.877,13.478,3.2302500000000003,39049.87037802232
France,2005,63180854.0,4313.696300242903,6.756,0.68,13.694250000000002,34696.37183169715
Gabon,2005,1463495.0,2074.204584639886,4.252,0.637,24.965416666666663,6547.876139551863
"Gambia, The",2005,1667037.0,64.78560463864929,,,,616.4836578653483
Georgia,2005,3902469.0,727.9456480777067,1.253,0.0,9.4135,1642.7835941479732
Germany,2005,82469422.0,4109.880586404498,10.578,2.398,9.128416666666666,35084.43635462689
Ghana,2005,22449438.0,261.8933684492926,0.272,0.148,27.601166666666668,478.6119091910279
Greece,2005,10987314.0,2758.674960217511,10.371,0.204,15.175333333333334,22054.131575688592
Grenada,2005,109734.0,719.9227222191845,1.97,0.0,27.908,6338.560114053579
Guatemala,2005,13087629.0,696.5289063155351,0.92,14.245,23.94825,2046.4661165075804
Guinea,2005,9245844.0,,0.193,0.0,26.50725,463.1776868509797
Guinea-Bissau,2005,1381585.0,62.97115269780723,0.066,0.0,,463.0739626504516
Guyana,2005,760914.0,650.5334374186833,2.124,1.538,27.06833333333333,1084.06541388904
Haiti,2005,9061273.0,363.221446517241,0.189,0.0,27.18058333333333,775.8457040569159
Honduras,2005,7478355.0,529.2973684532548,0.914,2.351,25.626416666666668,1304.7003915382616
Hungary,2005,10087065.0,2781.0059544985183,5.975,4.643,9.942583333333332,11212.204696899376
Iceland,2005,296734.0,10877.230192953017,10.026,19.28,2.200333333333333,56794.85015889529
India,2005,1154676322.0,425.3696425266431,1.035,0.573,24.495416666666667,710.4880804089489
Indonesia,2005,230871650.0,637.3297582713858,1.505,8.977,26.45375,1238.2144762948797
"Iran, Islamic Rep.",2005,71828455.0,2404.0275114388164,,,,3132.050819258556
Iraq,2005,28407448.0,949.253481740859,4.023,0.0,22.69608333333333,1762.39360423421
Ireland,2005,4159914.0,3513.157019369752,11.588,0.508,10.57575,50933.02160955888
Israel,2005,6930100.0,2661.980099421004,8.402,0.0,20.43775,21286.838863659534
Italy,2005,58166682.0,3204.1351997897013,8.567,3.391,13.028583333333332,32062.72383366903
Jamaica,2005,2687066.0,1303.2114688714123,3.875,0.937,26.835,4184.4397486749685
Japan,2005,127773000.0,4066.442004335329,10.057,1.881,12.555916666666668,37812.89501999483
Jordan,2005,6029587.0,1107.306794970614,3.448,0.0,20.137416666666667,2087.8707927363457
Kazakhstan,2005,15968117.0,3186.461820498929,12.428,0.0,6.998833333333334,3577.358040017821
Kenya,2005,35796484.0,453.6249182494348,0.236,21.94,25.133666666666667,523.4563124338626
Kiribati,2005,98035.0,81.60350895088489,0.486,0.0,27.814083333333333,1161.7834173997692
"Korea, Dem. People's Rep.",2005,24396433.0,874.5475707554583,,,,
"Korea, Rep.",2005,48184561.0,4324.509297068909,,,,19402.50262595489
Kosovo,2005,1818354.0,1070.067214634774,,0.0,,
Kuwait,2005,2236788.0,12017.981025833114,33.358,0.0,25.987916666666667,36122.61427412268
Kyrgyz Republic,2005,5162640.0,498.5394095788744,,,,476.5481936400767
Latvia,2005,2238799.0,2022.797769252939,3.487,0.813,6.3745,7283.787381276217
Lebanon,2005,4671102.0,1079.471930367284,3.565,0.0,18.39275,4602.198046379449
Lesotho,2005,1953076.0,16.89642389748274,1.03,0.0,14.5765,861.3814964149951
Liberia,2005,3301015.0,,0.197,0.0,26.290916666666664,287.4873334413809
Libya,2005,5858798.0,3114.9856427494683,9.556,0.0,23.256666666666664,8079.249573290012
Liechtenstein,2005,34753.0,,6.596,,5.013,105295.0570276112
Lithuania,2005,3322528.0,2668.049724478171,4.173,0.069,6.920999999999999,7857.031487864918
Luxembourg,2005,465158.0,9429.924652621345,25.949,1.493,10.308083333333332,80988.13762308584
Madagascar,2005,19159707.0,250.7808071931935,0.091,0.943,23.62183333333333,305.812074924388
Malawi,2005,12840031.0,,0.066,3.922,22.81116666666667,414.36112198447466
Malaysia,2005,25836071.0,2515.148727404469,6.579,0.6,26.649583333333336,5555.581799512061
Mali,2005,13538647.0,,0.108,3.356,29.52625,591.6303934737055
Malta,2005,403834.0,2101.8798502226387,6.411,0.0,18.875083333333333,15831.343980275578
Mauritania,2005,2939059.0,,0.488,0.0,28.75225,998.96583416747
Mauritius,2005,1228254.0,945.7547203166852,2.62,19.912,24.155916666666663,5354.029742606423
Mexico,2005,105811504.0,1718.636693706376,4.38,3.282,21.4135,8671.758918851627
Moldova,2005,2888985.0,1219.6333439696675,1.238,0.0,9.842666666666668,1034.391977469929
Monaco,2005,32210.0,,,,9.518416666666669,130538.74258711666
Mongolia,2005,2536407.0,1151.9546106101543,3.322,0.0,-0.1398333333333331,994.9001091324096
Montenegro,2005,614261.0,1662.8120494998705,3.05,0.0,10.12575,3674.617924279698
Morocco,2005,30358144.0,484.7979088325755,1.471,0.0,18.58075,2242.98828125
Mozambique,2005,20304569.0,424.4912782265056,0.087,0.0,24.83375,436.77385616738417
Myanmar,2005,47438365.0,312.77454727886595,0.243,0.0,,252.6851930607284
Namibia,2005,1966582.0,702.4193464321091,1.287,0.0,21.473916666666668,3685.772999915872
Nepal,2005,26309458.0,347.1407481522804,0.114,0.0,15.616166666666668,309.0241683393721
Netherlands,2005,16319868.0,4893.732961136481,10.818,5.338,10.823666666666666,42165.39616838797
New Zealand,2005,4133900.0,4074.148591482498,9.045,8.616,11.375416666666666,27751.06547088586
Nicaragua,2005,5342105.0,527.9588795663564,0.796,20.629,26.8385,1183.3021401017506
Niger,2005,13756192.0,126.03129629551768,0.05,0.0,28.636416666666676,318.64312191827327
Nigeria,2005,145017253.0,305.40193536638293,0.701,0.042,27.72458333333333,1211.3770350438622
North Macedonia,2005,2005330.0,1453.5043606257825,4.113,0.0,,3120.984013942332
Norway,2005,4623291.0,6319.925458959927,9.361,0.24,1.8073333333333328,67047.17045582643
Oman,2005,2459802.0,4030.081852590468,12.942,0.0,28.07375,14434.857792464712
Pakistan,2005,175453212.0,436.0217081166425,0.741,1.058,21.27241666666667,827.6198611899258
Palau,2005,19819.0,,11.267,,27.71875,9639.658913164136
Panama,2005,3313026.0,838.6359363611152,2.035,0.344,27.085,5017.741092282403
Papua New Guinea,2005,6535905.0,,0.763,8.287,25.03375,744.4864899774326
Paraguay,2005,5448097.0,727.7261144704637,0.692,0.0,23.820083333333333,1970.87169852378
Peru,2005,28101180.0,525.1295261933769,1.079,1.373,20.45058333333333,2706.669472976084
Philippines,2005,88015962.0,434.4700891481206,0.822,17.5,27.144333333333336,1220.4601855986728
Poland,2005,38165445.0,2414.2823718595264,8.461,0.972,8.4185,8043.923322537572
Portugal,2005,10503330.0,2519.139018615468,6.63,3.804,15.536916666666668,18780.12751241
Qatar,2005,825408.0,20198.16890516629,57.767,0.0,28.01308333333333,53949.676409114654
Romania,2005,21319685.0,1808.1876184458072,4.777,0.017,9.123166666666666,4618.003508029132
Russian Federation,2005,143518814.0,4541.208635017685,,,,5323.455078125
Rwanda,2005,9054528.0,352.1360282777291,0.057,0.0,20.432583333333334,324.0168638471888
Samoa,2005,186978.0,304.8486987773963,0.921,0.0,27.124333333333336,2550.0422143751075
San Marino,2005,29836.0,,,,13.948666666666668,59877.80058397368
Saudi Arabia,2005,20559890.0,6447.071902490286,20.05,0.0,26.495500000000003,15975.747378225802
Senegal,2005,11235472.0,246.43566880450504,0.493,1.887,28.95508333333333,979.846101520171
Serbia,2005,7440769.0,2152.4660522419526,6.64,0.0,9.922583333333334,3807.974173217865
Sierra Leone,2005,5501712.0,,0.079,0.0,27.028583333333334,462.6333244279451
Singapore,2005,4265762.0,4925.757575542049,9.278,1.25,27.493583333333333,29961.31728127316
Slovak Republic,2005,5372807.0,3504.6437606029585,,,,11641.54103217625
Slovenia,2005,2000474.0,3763.904457939604,8.484,0.728,9.795083333333332,17969.70959071607
Solomon Islands,2005,483080.0,120.06292953548066,0.584,0.0,27.383333333333336,1144.457585132523
"Somalia, Fed. Rep.",2005,10644228.0,,,,,439.9799078054776
South Africa,2005,49490033.0,2374.4355024553734,8.41,0.174,18.217916666666667,5836.876633251265
South Sudan,2005,7590143.0,,0.116,,,
Spain,2005,43653155.0,3239.54436471806,8.359,0.915,14.303583333333334,26450.95301303824
Sri Lanka,2005,20216524.0,445.2536372998266,0.577,0.026,27.72383333333333,1207.219947641648
Sudan,2005,31262444.0,485.74982075034825,0.338,3.535,28.032833333333333,905.543640136719
Suriname,2005,519313.0,1231.361662505668,3.054,0.0,27.48391666666667,3453.428659377645
Sweden,2005,9029572.0,5711.642141965367,5.957,4.73,4.000166666666667,43378.61521171487
Switzerland,2005,7437115.0,3469.41664326823,6.159,1.782,7.573916666666666,56242.89336456386
Syrian Arab Republic,2005,18814091.0,1105.305011365715,,,,1533.901665365676
Tajikistan,2005,6924720.0,337.9159372883842,0.352,0.0,5.1845,333.9271509416837
Tanzania,2005,39182076.0,426.1625033480998,0.137,1.366,23.723416666666665,483.334869384766
Thailand,2005,66017420.0,1508.5802606271875,3.246,1.423,26.833166666666667,2867.703834360616
Togo,2005,5844631.0,405.977841108573,0.295,0.0,27.766666666666666,551.2598500170766
Tonga,2005,105671.0,539.4100557390391,1.075,0.0,23.79208333333333,2477.7262014482462
Tunisia,2005,10255472.0,810.8369297332254,2.196,0.0,20.84575,3146.8260743927026
Turkiye,2005,69329557.0,1211.465616466687,,,,7303.013888602453
Turkmenistan,2005,5052257.0,3554.4342564154003,9.487,0.0,16.579166666666666,1604.016184523122
Uganda,2005,27963289.0,392.2966793006753,0.072,2.551,24.02983333333333,330.40540270702513
Ukraine,2005,47585556.0,2964.777015969615,6.588,0.0,8.917333333333334,1875.33508300781
United Arab Emirates,2005,4664790.0,9535.234231533488,24.711,0.0,28.99291666666667,38719.31383076232
United Kingdom,2005,60401206.0,3689.55051742336,9.412,2.284,9.65525,42104.78843750239
United States,2005,295516599.0,7843.391057462698,20.719,1.758,9.892666666666669,44123.39964700257
Uruguay,2005,3285771.0,916.6986128308212,1.746,0.521,18.194416666666665,5284.25677987129
Uzbekistan,2005,26356975.0,1662.089727650711,4.614,0.0,14.044,542.8358086922086
"Venezuela, RB",2005,26785804.0,2371.5834073706133,,,,5432.485418465401
Viet Nam,2005,81088313.0,509.2451266316492,,,,710.7467599948609
"Yemen, Rep.",2005,22790085.0,289.030753712905,,,,734.1599084509268
Zambia,2005,11718819.0,607.9424094163465,0.191,0.0,22.8135,710.9820681716964
Zimbabwe,2005,12483432.0,479.19059840395335,0.857,0.0,22.50991666666667,461.0283184464444
Afghanistan,2006,25424094.0,,0.085,0.0,15.595583333333332,274.21855356157454
Albania,2006,2992547.0,707.8906065496349,1.282,0.0,12.976916666666666,3057.7725703811257
Algeria,2006,33623506.0,1032.638668150222,3.087,0.0,24.200833333333332,3660.661047453223
Andorra,2006,79585.0,,6.858,,12.834333333333332,43467.21099307449
Angola,2006,20015279.0,422.9094586840018,0.857,0.0,21.94708333333333,2617.0519602263257
Argentina,2006,39622115.0,1784.0166977627923,4.4,0.922,15.561083333333334,5869.380289702044
Armenia,2006,3127100.0,818.2749973903616,1.472,0.0,10.0535,2041.6526706899688
Australia,2006,20450966.0,5775.116752265638,19.007,1.652,22.264416666666666,36595.70715484226
Austria,2006,8268641.0,4105.075250273884,9.286,5.192,7.277583333333333,40382.20782985749
Azerbaijan,2006,8484550.0,1559.8491757674126,3.963,0.0,12.71225,2472.957257322871
Bahrain,2006,960424.0,11582.020566629111,24.166,0.0,27.22125,19267.28261507196
Bangladesh,2006,146405973.0,168.32467252269004,0.285,0.0,25.765666666666664,490.3880265332894
Barbados,2006,270002.0,1474.06315508774,5.448,0.0,27.50225,15619.600595551145
Belarus,2006,9604924.0,2974.245534064486,6.433,0.0,6.992083333333333,3848.2235030016295
Belgium,2006,10547958.0,5445.565470846955,11.746,2.676,11.09525,38705.10679591471
Belize,2006,287878.0,597.4753194061374,1.54,0.0,25.7085,5527.167758564392
Benin,2006,8693242.0,339.27097277575155,0.385,0.0,28.144333333333336,809.1470725062209
Bhutan,2006,670799.0,314.55026021207544,0.613,0.0,12.854,1405.6071618158026
Bolivia,2006,9521689.0,568.3699582663202,1.299,0.8,21.47,1202.7115044632694
Bosnia and Herzegovina,2006,4063272.0,1304.394554219491,4.279,,,3166.128653448332
Botswana,2006,1874516.0,1096.7577442981922,2.205,0.0,21.804,5291.583791448487
Brazil,2006,186653106.0,1202.0593394030425,1.976,3.539,25.517,5934.144709249681
Bulgaria,2006,7601022.0,2696.7826424044424,6.785,0.0,11.117583333333334,4523.146557880496
Burkina Faso,2006,14373707.0,160.05194705349288,0.085,0.0,28.92025,455.5136556200242
Burundi,2006,7865547.0,,0.024,0.0,21.066333333333333,161.89275564031908
Cambodia,2006,13639028.0,289.72636002753785,0.209,0.855,27.413916666666665,612.2526485507273
Cameroon,2006,17550407.0,385.03515307330935,0.313,12.648,25.29341666666667,1191.4545899096834
Canada,2006,32571193.0,8427.441741858827,17.287,1.469,-2.4601666666666664,40504.03709778064
Chad,2006,10706424.0,224.0101070530534,0.089,0.0,28.048,906.8972605727467
Chile,2006,16509195.0,1788.4744258353903,3.88,2.598,10.174,9318.656552961203
China,2006,1311020000.0,1490.1864793883617,4.921,0.249,7.948,2129.256969996132
Colombia,2006,42691084.0,678.542899481449,1.463,0.994,25.47658333333333,3789.853612170272
"Congo, Dem. Rep.",2006,60615908.0,285.45469355702136,,,,238.4176394155117
"Congo, Rep.",2006,3837409.0,369.7079830108519,,,,2103.5821381210976
Costa Rica,2006,4321340.0,974.3438387417374,1.614,14.965,26.514916666666668,5256.596408591589
Cote d'Ivoire,2006,20546802.0,460.4270685034425,0.335,1.773,,1230.4305683858356
Croatia,2006,4311159.0,2247.146191666408,5.444,0.077,12.241666666666667,11502.753124287045
