country,year,population,energy_use,emissions,renewable_pct,mean_temp,gdp
Cameroon,2002,15725528.0,429.5026480892362,0.34,0.0,24.95025,789.6238110725543
Canada,2002,31359199.0,7943.445886971826,17.893,1.675,-4.362833333333334,24256.019233718485
Cayman Islands,2002,42514.0,,,0.0,27.72275,
Central African Republic,2002,4006077.0,,0.029,0.0,25.81941666666667,248.63929097840332
Chad,2002,9116192.0,240.3761969031214,0.058,0.0,27.77283333333333,219.0613919513493
Chile,2002,15857925.0,1612.431302051479,3.458,4.466,9.742416666666664,4430.847411579841
China,2002,1280400000.0,976.159336791292,3.185,0.154,7.795666666666666,1163.5595767342556
Colombia,2002,40324680.0,633.5025289322544,1.374,1.096,25.570750000000004,2428.9296977158447
Comoros,2002,558923.0,,0.19,0.0,26.657750000000004,762.116930318449
Costa Rica,2002,4075705.0,749.3717083386776,1.525,15.768,26.30675,4067.718514290924
Croatia,2002,4302174.0,2081.900276218858,5.09,0.0,12.898916666666668,6219.581641439454
Cuba,2002,11177418.0,1037.5293990313326,2.253,5.991,26.313,3005.211042478684
Cyprus,2002,981440.0,2193.9148171023294,7.308,0.0,19.729166666666668,16093.2158203125
Denmark,2002,5375931.0,3536.239745863721,10.334,4.808,-16.291083333333336,33257.16225865088
Djibouti,2002,795574.0,,0.502,0.0,29.531583333333334,743.0132704203476
Dominica,2002,68367.0,,1.5,0.0,26.935666666666663,5488.027849693565
Dominican Republic,2002,8852235.0,882.2007937736312,2.358,1.223,26.58125,3065.60329524196
Ecuador,2002,13138472.0,709.3057439444358,1.892,0.0,22.763666666666666,2059.1585535974045
El Salvador,2002,5986631.0,582.4536587363627,1.008,28.814,25.71041666666667,2115.4118735562624
Equatorial Guinea,2002,797957.0,450.9282370720841,3.465,0.0,25.5265,2264.210655803648
Eritrea,2002,2392978.0,299.8327078096873,0.213,0.0,27.639416666666666,304.77575646509234
Estonia,2002,1379350.0,3375.5651527503173,11.134,0.234,6.2115833333333335,5343.183107607348
Ethiopia,2002,71635517.0,366.7580890284773,0.062,1.942,23.82325,109.59381361298792
Faroe Islands,2002,47335.0,,15.563,0.0,7.889749999999999,26937.65056028466
Fiji,2002,858049.0,,0.974,15.663,25.71333333333333,2136.567941186826
Finland,2002,5200598.0,6722.826135674589,12.508,11.999,2.230166666666667,26989.38926095902
France,2002,61812142.0,4220.320248558155,6.747,0.64,14.048166666666669,24144.572701952864
French Polynesia,2002,247775.0,,3.253,0.0,26.981916666666667,16004.058329211186
Gabon,2002,1345135.0,1417.039686006059,4.647,0.68,24.833916666666667,3966.4800186466255
Georgia,2002,3978515.0,639.4694306033281,0.811,0.0,9.206,853.5261718689393
Germany,2002,82488495.0,4108.617295155827,10.952,0.91,9.637333333333334,25486.59420087475
Ghana,2002,20729388.0,303.745365125789,0.313,0.138,27.40108333333333,297.4616446877405
Greece,2002,10902022.0,2603.605622714795,9.642,0.244,15.622333333333332,13782.195640942991
Greenland,2002,56595.0,,10.234,0.0,-16.820416666666667,20657.950632309658
Grenada,2002,108404.0,,1.859,0.0,27.531166666666667,4984.474059314471
Guam,2002,162315.0,,,0.0,27.4055,20909.95903028063
Guatemala,2002,12246915.0,691.7705422218355,0.873,10.661,23.833583333333333,1669.335174697054
Guinea,2002,8674066.0,,0.182,0.0,26.51483333333333,495.9160735592694
Guyana,2002,763652.0,,2.241,1.087,26.608083333333337,950.8669324709928
Haiti,2002,8607641.0,361.2472870341712,0.207,0.0,27.249666666666663,720.9695680425219
Honduras,2002,6938859.0,488.702609745866,0.857,2.169,25.432583333333337,1132.4996534531656
Hungary,2002,10158608.0,2520.3975557385224,5.804,0.111,11.432083333333331,6658.044943268094
Iceland,2002,287523.0,11168.371424923987,10.403,17.126,2.665833333333333,32409.216149175325
India,2002,1097600380.0,397.34425294114783,0.941,0.351,24.913,469.1499289739273
Indonesia,2002,222088495.0,606.3223057509665,1.388,9.793,26.529,881.0029135691312
Iraq,2002,26006559.0,1092.9816546969478,3.733,0.0,22.89558333333333,1266.1596127509445
Ireland,2002,3931947.0,3663.169120747152,11.73,0.323,10.420666666666667,32705.434556569817
Israel,2002,6570000.0,2862.544440969041,9.284,0.0,20.72833333333333,19076.458429832084
Italy,2002,57089824.0,3035.9185115281493,8.309,2.656,13.934,22451.396437936848
Jamaica,2002,2640572.0,1290.9447351775827,3.864,0.862,27.00075,3680.64551727724
Japan,2002,127445000.0,3992.919981296607,10.005,1.536,12.837333333333332,32820.79364332542
Jordan,2002,5616066.0,900.9649577274554,2.975,0.0,20.32283333333333,1706.2674438440122
Kazakhstan,2002,15656677.0,2538.1420196136,10.013,0.0,7.301583333333334,1573.5521993232485
Kenya,2002,32629808.0,445.35176608032754,0.24,16.699,24.66175,402.9363856053818
Kiribati,2002,92264.0,,0.437,0.0,27.657916666666665,810.1087003744398
Kuwait,2002,2059974.0,9710.553215764425,29.182,0.0,26.386750000000003,18512.75230358616
Latvia,2002,2310173.0,1763.470876426259,3.254,0.252,6.917583333333333,4003.609357835385
Lebanon,2002,4463504.0,1175.2534652237614,3.639,0.0,18.67708333333333,4290.852838032664
Lesotho,2002,1994679.0,,0.955,0.0,14.387333333333332,388.9233498513496
Liberia,2002,3094782.0,,0.14,0.0,26.236083333333337,299.5364455396212
Libya,2002,5508410.0,3089.63282765671,9.535,0.0,23.40941666666667,3718.294346967551
Liechtenstein,2002,33694.0,,6.515,,6.2636666666666665,79795.1785891101
Lithuania,2002,3443067.0,2578.770975360151,3.678,0.0,7.706083333333333,4148.130914850149
Luxembourg,2002,446175.0,8205.474696443436,22.354,1.071,10.714,53005.73392091787
Madagascar,2002,17549913.0,235.9047023744084,0.07,1.163,23.617500000000003,304.9417773984449
Malawi,2002,11880440.0,,0.072,5.469,22.224,428.2104398383979
Malaysia,2002,24102477.0,2154.461906102821,5.478,0.5,26.745500000000003,4184.031637735386
Mali,2002,12288050.0,,0.098,4.505,29.4265,318.04243203922226
Malta,2002,395969.0,1851.8641288486929,6.774,0.0,19.55183333333333,11251.202487739843
Mauritania,2002,2738655.0,,0.456,0.0,28.65025,648.8796439348624
Mauritius,2002,1204621.0,873.2217131671871,2.337,22.959,24.395750000000003,4073.060530559032
Mexico,2002,101548624.0,1556.5545155653806,4.04,2.814,21.225,7983.033983817592
Moldova,2002,2911385.0,1063.474340415967,0.978,0.0,10.541083333333336,570.7998661882931
Monaco,2002,32422.0,,,,10.260166666666668,90051.44598774679
Mongolia,2002,2449027.0,1025.6801620569106,3.279,0.0,1.0959166666666669,570.2492132483989
Montenegro,2002,609828.0,,2.746,,11.417166666666668,2106.6350684522995
Morocco,2002,29198142.0,406.634838346005,1.278,0.0,18.71258333333333,1596.02062988281
Mozambique,2002,18958338.0,409.4550471013018,0.081,0.0,24.42816666666667,313.88666172119804
Namibia,2002,1889970.0,601.6737375955861,1.043,0.0,21.547583333333336,1772.0756553749345
Nepal,2002,25328981.0,334.35715984187874,0.103,0.0,15.648666666666667,238.89140296106
Netherlands,2002,16148929.0,4804.577382176725,10.851,3.064,11.0155,29446.53308728684
New Caledonia,2002,232236.0,,10.301,0.0,23.469083333333334,16104.552040681863
New Zealand,2002,3948500.0,4326.2229542031655,8.737,8.033,10.997583333333331,16874.187491819564
Nicaragua,2002,5149909.0,492.64807742161855,0.772,13.333,26.664916666666667,1014.3339042590968
Niger,2002,12349144.0,127.2759721116646,0.055,0.0,28.149666666666665,225.2943911474382
Nigeria,2002,133471989.0,283.6715784780595,0.674,0.046,27.464250000000003,712.1648520776855
Northern Mariana Islands,2002,66778.0,,,,27.4055,19227.88942466081
Norway,2002,4538159.0,5502.089299088705,9.381,0.192,1.37075,43170.55717449903
Oman,2002,2337140.0,3469.43506166397,11.544,0.0,27.99416666666667,9869.130502194375
Pakistan,2002,163222549.0,404.2922415302912,0.677,0.0,22.0255,599.9373457239274
Palau,2002,19503.0,,10.883,,27.80183333333333,8340.537353227708
Panama,2002,3129344.0,790.8601328824285,1.825,0.378,27.207000000000004,4090.586173971286
Papua New Guinea,2002,5924003.0,,0.619,0.0,25.09633333333333,506.3317895344825
Paraguay,2002,5261328.0,740.2399308687236,0.732,0.0,24.759,1367.7650693599712
Peru,2002,27288217.0,478.0853676899923,0.938,0.864,20.536,2007.3701962675275
Philippines,2002,83068889.0,451.2844686814615,0.837,21.131,27.083166666666667,1014.9087932010624
Poland,2002,38230364.0,2312.5947846892955,8.0,0.302,9.171166666666666,5223.451789670818
Portugal,2002,10419631.0,2477.602758309071,6.682,3.447,15.463166666666666,12936.692820448196
Qatar,2002,711205.0,19201.301887439768,63.518,0.0,28.1855,27226.659351011684
Romania,2002,21730496.0,1755.331086431911,4.551,0.0,10.392666666666669,2119.855096845544
Rwanda,2002,8400180.0,407.8291595057749,0.061,0.0,19.94725,234.0430167557329
Samoa,2002,184471.0,,0.874,0.0,27.236666666666668,1527.5579045593702
San Marino,2002,27491.0,,,,15.138083333333334,41790.8432718184
Saudi Arabia,2002,17910910.0,6826.995731875767,19.37,0.0,26.627333333333336,10586.05434713628
Senegal,2002,10466214.0,249.8862117735344,0.424,3.365,28.978166666666667,669.4304473192087
Serbia,2002,7500031.0,2097.949992210219,5.972,0.0,11.413416666666668,2390.7345944710696
Seychelles,2002,83723.0,,4.053,0.0,27.53108333333333,8864.169194954675
Sierra Leone,2002,4971435.0,,0.101,0.0,26.992666666666665,388.99511121683577
Singapore,2002,4175950.0,5066.196034867538,9.696,1.365,27.40608333333333,22159.83737106388
Slovenia,2002,1994530.0,3484.570905228284,8.321,0.685,11.337250000000004,11639.129778047698
Solomon Islands,2002,457671.0,,0.536,0.0,27.375416666666663,756.8902964907919
South Africa,2002,48019415.0,2072.0576634937324,7.424,0.209,17.949416666666668,2688.236760328064
Spain,2002,41431558.0,3095.996868437629,7.928,1.08,14.647916666666667,17111.068505894054
Sri Lanka,2002,19805752.0,413.9444409935856,0.545,0.0,27.795916666666667,834.9360149053377
Sudan,2002,29228727.0,517.5475857612067,0.261,4.0,27.905416666666667,506.262634277344
Suriname,2002,496551.0,963.4145261115576,3.143,0.0,26.90391666666667,2202.3406821960007
Sweden,2002,8924958.0,5826.341893425481,6.345,2.849,3.795333333333333,29957.93876526156
Switzerland,2002,7284753.0,3537.537503317793,5.972,1.407,8.484833333333333,42458.73846791871
Tajikistan,2002,6531669.0,325.67988505441724,0.287,0.0,5.291250000000001,186.9516382852216
Tanzania,2002,36121304.0,405.812432807315,0.096,1.384,23.00175,402.649047851563
Thailand,2002,64266437.0,1286.144036843527,2.873,0.694,26.78608333333333,2089.7518311155445
Togo,2002,5413274.0,403.00392158539546,0.244,0.0,27.49725,445.238691488925
Tonga,2002,103874.0,,0.917,0.0,23.89316666666667,1759.4805324575996
Tunisia,2002,9971515.0,783.6979219524014,2.044,0.0,21.328416666666666,2320.7723805784976
Turkmenistan,2002,4769465.0,2214.785501473604,6.317,0.0,16.379583333333333,935.5408014784664
Uganda,2002,25532870.0,387.32464811908295,0.056,2.326,23.8305,241.9846884083346
Ukraine,2002,48677281.0,2786.0049867363377,6.079,0.0,9.377166666666666,903.011901855469
United Arab Emirates,2002,3956826.0,10866.251881176757,21.536,0.0,29.058000000000003,27753.60895263462
United Kingdom,2002,59370479.0,3716.6233734706266,9.41,1.312,9.679666666666668,30077.741432187977
United States,2002,287625193.0,7840.460959498982,20.718,1.817,9.816166666666666,37997.7424300242
Uruguay,2002,3278867.0,772.0083483251716,1.394,0.417,17.993916666666667,4149.761403126869
Uzbekistan,2002,25399980.0,1907.6965903232915,5.22,0.0,13.871916666666666,381.4092968892826
Zambia,2002,10647949.0,603.8177904070238,0.184,0.0,22.292416666666668,393.86462551861615
Zimbabwe,2002,12087653.0,519.5818001715552,0.984,0.0,22.081083333333336,524.6772810782093
North America,2003,321812780.0,7841.669010132218,,1.903,3.36,38395.54529697293
Afghanistan,2003,22733049.0,,0.069,0.0,14.916,198.87111572872664
Albania,2003,3039616.0,649.3578811073504,1.38,0.0,13.626583333333334,1908.699006876076
Algeria,2003,32175818.0,955.848483496115,2.924,0.0,24.393666666666665,2283.772993461256
American Samoa,2003,56971.0,,,0.0,27.26483333333333,9197.661968369872
Andorra,2003,69486.0,,7.696,,12.900666666666666,34063.57840347758
Angola,2003,17943712.0,446.1341320516775,0.974,0.0,23.06658333333333,992.6989792546652
Argentina,2003,38424282.0,1590.617210679182,3.498,0.956,15.518333333333333,3320.477751339027
Armenia,2003,3182500.0,622.5828814023849,1.137,0.0,9.423083333333333,882.0301676954736
Aruba,2003,93128.0,,27.741,0.0,28.849666666666668,21949.48599608684
Australia,2003,19720737.0,5615.576756329949,18.708,0.749,22.44033333333333,23718.13385018684
Austria,2003,8121423.0,3956.938946407618,9.53,2.846,7.509333333333334,32110.115966142475
Azerbaijan,2003,8234100.0,1476.8410237129256,3.629,0.0,11.98475,883.6925807452558
Bahrain,2003,764517.0,11894.948473303302,25.856,0.0,27.370666666666665,14486.026902982188
Bangladesh,2003,140970351.0,153.1430939846266,0.238,0.0,25.280833333333334,426.7488075436204
Barbados,2003,265776.0,,5.111,0.0,27.44008333333333,12075.958702064896
Belarus,2003,9796749.0,2652.439813734965,5.635,0.0,6.724916666666666,1819.5265311469911
Belgium,2003,10376133.0,5609.48271408916,12.364,1.029,10.87025,30655.209267902366
Belize,2003,263780.0,,1.639,0.0,25.865333333333336,4962.089620137994
Benin,2003,7913070.0,301.4991516861054,0.303,0.0,27.964583333333337,676.0028780842815
Bhutan,2003,637663.0,,0.775,0.0,12.232583333333332,1022.3824031101774
Bolivia,2003,9050700.0,524.1932080016296,1.214,1.155,21.26275,893.0137602111491
Botswana,2003,1775736.0,1035.717681688652,2.154,0.0,23.395166666666668,4230.123269099257
Brazil,2003,180622688.0,1107.9739157885026,1.908,3.277,25.621,3090.607009745496
British Virgin Islands,2003,22134.0,,6.615,0.0,27.376583333333333,
Bulgaria,2003,7775327.0,2489.508188041892,6.47,0.0,10.953,2719.4943685928665
Burkina Faso,2003,13082532.0,145.41220288692665,0.091,0.0,28.8835,362.3738999969534
Burundi,2003,7043154.0,,0.024,0.0,20.93133333333333,111.4066828043908
Cambodia,2003,13050968.0,275.5985706571996,0.173,1.562,27.29941666666667,386.691123931778
Cameroon,2003,16160340.0,435.147080636702,0.353,0.0,25.01233333333333,988.2412767918462
Canada,2003,31642461.0,8303.431878901296,18.255,1.601,-3.8595000000000006,28301.864593742783
Cayman Islands,2003,43934.0,,,0.0,27.65108333333333,
Central African Republic,2003,4103086.0,,0.028,0.0,26.01483333333333,278.403992150941
Chad,2003,9487833.0,237.5385397263453,0.093,0.0,27.878083333333336,289.08762112216766
Chile,2003,16024752.0,1612.229536205122,3.438,3.882,10.078416666666667,4773.401775207537
China,2003,1288400000.0,1105.1374239649335,3.735,0.133,7.521999999999999,1306.9724540855702
Colombia,2003,40937429.0,637.7300061095483,1.393,1.082,25.65533333333333,2311.942187602908
Comoros,2003,569798.0,,0.238,0.0,26.6005,959.7878945048336
Costa Rica,2003,4138784.0,788.0594663978961,1.583,13.288,26.5775,4173.148564155143
Croatia,2003,4303399.0,2229.3417399656555,5.393,0.0,12.567000000000002,8190.111351938866
Cuba,2003,11209383.0,1029.4334696731391,2.28,4.554,26.36158333333333,3202.781098656367
Cyprus,2003,999590.0,2345.2818101203893,7.564,0.0,19.73508333333333,20252.24609375
Denmark,2003,5390574.0,3729.383143909851,11.25,5.417,-15.747083333333334,40519.09749059236
Djibouti,2003,813519.0,,0.518,0.0,29.75783333333333,764.634465224597
Dominica,2003,68531.0,,1.71,0.0,27.08,5447.440114962842
Dominican Republic,2003,8980620.0,783.8923699652797,2.367,1.199,26.62633333333333,2383.2617178039336
Ecuador,2003,13372306.0,770.2157371772977,2.028,0.0,22.668333333333333,2315.622152230139
El Salvador,2003,5998599.0,622.3866571784145,1.066,28.118,25.724083333333336,2207.830895180691
Equatorial Guinea,2003,847862.0,453.514851450604,3.691,0.0,25.627416666666665,2930.6018374373293
Eritrea,2003,2493903.0,330.94947172604105,0.313,0.0,27.72975,348.95032707774243
Estonia,2003,1370720.0,3680.058508239575,12.584,0.295,5.662166666666667,7205.40703313243
Ethiopia,2003,73832663.0,367.6311677262501,0.066,2.146,23.857166666666668,116.80049113277668
Faroe Islands,2003,48032.0,,15.444,0.0,8.21875,31269.603199721714
Fiji,2003,866286.0,,1.146,14.943,25.44666666666667,2655.5807958604446
Finland,2003,5213014.0,7072.179141203803,13.938,11.13,2.499833333333333,32920.08571925683
France,2003,62249855.0,4296.546493121598,6.799,0.665,14.337916666666668,29479.522210117502
French Polynesia,2003,251637.0,,3.32,0.0,26.916416666666667,19582.89363953116
Gabon,2003,1382350.0,1621.1664153700872,4.88,0.654,24.912000000000003,4710.74862768151
Georgia,2003,3951736.0,684.6365773063636,0.913,0.0,8.804583333333333,1010.0315163086844
Germany,2003,82534176.0,4096.477943231324,10.894,1.487,9.49425,30711.102251133085
Ghana,2003,21296705.0,281.2178263611784,0.314,0.17,27.533500000000004,358.39927142072963
Greece,2003,10928070.0,2672.759822158167,9.989,0.175,15.472583333333334,18020.612039764048
Greenland,2003,56751.0,,11.435,0.0,-16.256249999999998,27466.64945255037
Grenada,2003,108884.0,,1.952,0.0,27.7165,5427.9637725231205
Guam,2003,163137.0,,,0.0,27.26533333333333,21877.317837155275
Guatemala,2003,12525842.0,690.150548663056,0.831,10.42,23.99383333333334,1722.547019107736
Guinea,2003,8870781.0,,0.186,0.0,26.409750000000003,566.4854058806803
Guyana,2003,763101.0,,2.449,1.22,27.003666666666664,973.7425980541882
Haiti,2003,8759912.0,356.87916229839755,0.193,0.0,27.334333333333333,578.9952910797085
Honduras,2003,7119213.0,517.3497616863492,0.939,4.274,25.54875,1156.0816268135652
Hungary,2003,10129552.0,2580.496259096543,6.095,0.469,10.597916666666666,8410.092481984786
Iceland,2003,289521.0,11092.617843413882,10.308,16.706,3.3408333333333338,39476.69784866839
India,2003,1116803006.0,399.6998971390009,0.957,0.425,24.649916666666662,544.1431335450022
Indonesia,2003,225048008.0,597.2756150700654,1.506,9.132,26.4455,1043.2105838671023
Iraq,2003,26802659.0,939.5176295984924,3.784,0.0,22.95941666666667,817.8878624996222
Ireland,2003,3996521.0,3515.794319547151,11.441,0.363,10.522416666666668,41203.52958475685
Israel,2003,6689700.0,2949.3614037562074,9.598,0.0,20.614,19643.469038074167
Italy,2003,57399184.0,3164.1081442214927,8.575,3.043,14.296916666666666,27577.57003198548
Jamaica,2003,2656623.0,1339.318163499375,4.015,0.836,27.06583333333333,3549.7075839461813
Japan,2003,127718000.0,3956.9004889114376,10.056,1.636,12.507,35387.03742035993
Jordan,2003,5741828.0,900.9859895825858,3.008,0.125,20.331416666666662,1775.6762558143184
Kazakhstan,2003,15747380.0,2737.298729771816,11.114,0.0,6.131416666666667,1958.0205024651127
Kenya,2003,33652223.0,435.1030528432728,0.2,22.993,24.85833333333333,442.8984572534054
Kiribati,2003,94175.0,,0.428,0.0,27.76708333333333,1020.5003385139406
Kuwait,2003,2109881.0,10159.900191727163,29.618,0.0,26.496583333333334,22690.655175143995
Latvia,2003,2287955.0,1890.176748535776,3.375,0.504,6.27725,4914.57992829302
Lebanon,2003,4525508.0,1157.2988164132048,4.094,0.0,18.554,4437.715885075258
Lesotho,2003,1985059.0,,0.973,0.0,14.684833333333335,583.2700362002877
Liberia,2003,3119532.0,,0.148,0.0,26.386916666666664,239.7795566770913
Libya,2003,5619398.0,3033.31081378459,9.873,0.0,23.369,4674.099432003214
Liechtenstein,2003,34079.0,,6.728,,6.124666666666666,90108.36736470077
Lithuania,2003,3415213.0,2714.2950858963204,3.707,0.053,6.830333333333333,5507.474341876524
Luxembourg,2003,451630.0,8553.034379862342,23.129,1.075,10.700583333333334,65689.32145369114
Madagascar,2003,18071854.0,247.05392490821308,0.094,1.042,23.49525,352.62009584992484
Malawi,2003,12181574.0,,0.075,5.344,22.233500000000003,383.3485968526416
Malaysia,2003,24679602.0,2254.1667597920746,6.215,0.5,26.57675,4465.321945672084
Mali,2003,12684955.0,,0.098,4.505,29.429,371.6270163897588
Malta,2003,398582.0,2071.4495272288814,7.253,0.0,19.75658333333333,13593.97871829017
Mauritania,2003,2802046.0,,0.459,0.0,28.558833333333336,732.0178208126755
Mauritius,2003,1213370.0,909.0895641022772,2.463,21.531,24.51708333333333,4858.265755497474
Mexico,2003,102978515.0,1644.2344095596347,4.234,3.09,21.329416666666667,7434.074650315621
Moldova,2003,2903198.0,1157.5708249687343,1.075,0.0,9.428416666666667,682.319095965299
Monaco,2003,32374.0,,,,10.726083333333332,111110.45131224942
Mongolia,2003,2480374.0,988.4321780152106,3.146,0.0,0.0464166666666662,643.1680689216577
Montenegro,2003,612267.0,,2.941,,11.27825,2789.159064835086
Morocco,2003,29571415.0,399.736368353388,1.237,0.0,18.856,1941.87255859375
Mozambique,2003,19392475.0,421.13047483755736,0.096,0.0,24.42325,339.4887378006477
Namibia,2003,1917464.0,618.7813049354617,1.091,0.0,22.04083333333333,2569.2473931788263
Nepal,2003,25688758.0,338.9999852529379,0.109,0.0,15.47025,246.4297065876329
Netherlands,2003,16225302.0,4959.465815212037,11.008,2.661,10.699833333333332,35896.75046307055
New Caledonia,2003,236678.0,,11.516,0.0,23.261750000000003,20768.10614888481
New Zealand,2003,4027200.0,4180.769914291493,9.004,7.778,10.93025,21913.70817199608
Nicaragua,2003,5210963.0,505.0038389953008,0.827,16.667,26.93225,1021.3521666879384
Niger,2003,12796984.0,128.26247858197212,0.058,0.0,28.30225,265.2253634524692
Nigeria,2003,137202644.0,296.7495145314218,0.729,0.05,27.429,763.3887453672226
Northern Mariana Islands,2003,65421.0,,,,27.26533333333333,18938.872838996653
Norway,2003,4564855.0,5934.59079848361,9.622,0.309,1.2833333333333334,50250.3298214345
Oman,2003,2363796.0,3565.24432327227,14.622,0.0,28.269,10463.54258321412
Pakistan,2003,167110248.0,412.7937304788417,0.677,1.462,21.43208333333333,672.44178669894
Palau,2003,19659.0,,10.797,,27.629583333333333,7862.042830255862
Panama,2003,3189807.0,774.4166970855165,1.859,0.359,27.248416666666667,4264.664288466355
Papua New Guinea,2003,6123997.0,,0.662,1.553,25.06683333333333,577.4679223872586
Paraguay,2003,5326436.0,747.213467666312,0.756,0.0,24.26383333333333,1443.9988523620518
Peru,2003,27580490.0,464.5807894049562,0.903,0.872,20.48558333333333,2129.4411419763424
Philippines,2003,84731835.0,442.568789118581,0.82,18.549,27.01483333333333,1027.2301192842956
Poland,2003,38204570.0,2375.41153801546,8.343,0.307,8.385083333333334,5720.81366178104
Portugal,2003,10458821.0,2400.861398442014,6.168,3.19,15.815833333333332,15797.782134027591
Qatar,2003,744682.0,18983.944833238616,62.618,0.0,28.325083333333332,31602.470865136
Romania,2003,21574326.0,1841.5743386904785,4.803,0.0,9.340166666666669,2679.406260161544
Rwanda,2003,8586875.0,396.4949668029825,0.059,0.0,20.09433333333333,249.012274982252
Samoa,2003,185430.0,,0.869,0.0,27.022666666666662,1798.1242971404845
San Marino,2003,27843.0,,,,15.357083333333334,52529.909370105925
Saudi Arabia,2003,18786767.0,6631.815856729687,18.695,0.0,26.816666666666663,11487.22041069298
Senegal,2003,10721176.0,235.8144013671401,0.46,2.146,28.704166666666666,817.8880342214424
Serbia,2003,7480591.0,2211.043372017893,6.409,0.0,10.7955,3153.901131275404
Seychelles,2003,82781.0,,3.914,0.0,27.68541666666667,9070.284607570127
Sierra Leone,2003,5177687.0,,0.104,0.0,26.992416666666667,413.8176073469269
Singapore,2003,4114826.0,6217.058806195207,9.553,1.401,27.311833333333336,23730.384005456584
Slovenia,2003,1995733.0,3539.5091236842004,8.17,0.868,11.009666666666668,14711.674874253047
Solomon Islands,2003,466154.0,,0.55,0.0,27.37975,895.9892726617156
South Africa,2003,48500348.0,2300.850526032555,8.338,0.174,18.261666666666667,4062.217559937858
Spain,2003,42187645.0,3145.402392536701,7.894,1.236,14.996916666666666,21522.01709902615
Sri Lanka,2003,19951521.0,435.1907361308535,0.539,0.0,27.797416666666667,946.3822551280718
Sudan,2003,29896035.0,491.3639791577646,0.285,3.746,27.85375,580.320251464844
Suriname,2003,506414.0,1004.1720776076688,3.038,0.0,27.19558333333333,2516.1040402095623
Sweden,2003,8958229.0,5676.548345184433,6.387,3.331,3.733,37292.42143430041
Switzerland,2003,7339001.0,3524.605359575125,6.089,1.439,8.669749999999999,49335.7456291067
Tajikistan,2003,6658575.0,325.58147431382395,0.311,0.0,4.890166666666667,233.5812484528902
Tanzania,2003,37089555.0,410.86494910624833,0.099,1.845,23.28108333333333,422.18359375
Thailand,2003,64868166.0,1379.291757437155,2.946,1.062,26.649,2347.54001286066
Togo,2003,5552167.0,414.9306408346308,0.325,0.0,27.66675,538.1653777692896
Tonga,2003,104464.0,,1.122,0.0,23.9195,1936.041040123892
Tunisia,2003,10071632.0,797.1583346358465,2.089,0.0,21.47758333333333,2725.864314885902
Turkmenistan,2003,4863865.0,3005.38744315825,8.341,0.0,15.642416666666668,1228.948702894039
Uganda,2003,26352124.0,388.38922641467536,0.057,2.222,23.843833333333333,250.7154366468096
Ukraine,2003,48315136.0,2914.066962513735,6.359,0.0,8.219666666666667,1076.48156738281
United Arab Emirates,2003,4192457.0,10102.216856028528,25.547,0.0,29.22833333333333,29659.54285678113
United Kingdom,2003,59647577.0,3764.0619168817366,9.556,1.549,9.742083333333332,34442.68754023079
United States,2003,290107933.0,7791.3039152684605,20.718,1.814,9.755083333333332,39490.30239031761
Uruguay,2003,3281186.0,774.9713272168509,1.383,0.466,17.604666666666667,3671.1232925688273
Uzbekistan,2003,25711259.0,1823.542321709201,5.068,0.0,13.157666666666666,394.1640288972349
Zambia,2003,10983595.0,611.0866218280709,0.189,0.0,22.15675,446.2901048390412
Zimbabwe,2003,12232323.0,477.20079747957845,0.867,0.0,21.89125,468.2342234730348
North America,2004,324806660.0,7926.973425778074,,1.895,2.763,40788.4830356565
Afghanistan,2004,23560654.0,,0.053,0.0,15.770916666666666,221.76365387301303
Albania,2004,3026939.0,716.6231458847667,1.348,0.0,13.258166666666666,2446.9094994779816
Algeria,2004,32628286.0,954.2984093388908,2.784,0.0,23.916,2816.9938496055483
American Samoa,2004,56818.0,,,0.0,27.281166666666667,8958.428666971735
Andorra,2004,74325.0,,7.59,,12.043,39021.12781018785
Angola,2004,18600423.0,433.55708010251055,0.915,0.0,22.57283333333333,1266.2108641023613
Argentina,2004,38815916.0,1740.908902599452,4.051,0.865,15.442166666666669,4242.020990894215
Armenia,2004,3164900.0,661.9296798980884,1.221,0.0,9.720166666666666,1130.0879144415808
Aruba,2004,95138.0,,28.063,0.0,28.506,23700.63198991973
Australia,2004,19932722.0,5652.130379179522,19.056,1.228,22.286916666666663,30836.73068246853
Austria,2004,8171966.0,3974.506368070988,9.508,3.088,6.906083333333334,36614.25065337066
Azerbaijan,2004,8306500.0,1539.5000390797206,3.799,0.0,12.6195,1045.0136328105998
Bahrain,2004,823741.0,11271.2138903395,24.331,0.0,27.15025,15963.949317161683
Bangladesh,2004,142902856.0,154.24289534654858,0.252,0.0,25.386333333333337,455.6140169097983
Barbados,2004,267298.0,1402.9285666185306,5.188,0.0,27.22541666666667,12886.366527246744
Belarus,2004,9730146.0,2760.1162606582675,5.996,0.0,6.905833333333334,2378.337004701288
Belgium,2004,10421137.0,5615.406130349682,12.36,1.254,10.452583333333331,35429.40779333441
Belize,2004,271688.0,570.5073466623479,1.443,0.0,25.744083333333336,5156.098171431937
Benin,2004,8159094.0,305.2795363038935,0.318,0.0,27.872,758.6958037863709
Bhutan,2004,650544.0,276.69150741533235,0.67,0.0,12.208083333333333,1130.3593460679604
Bolivia,2004,9204287.0,523.1921785797922,1.201,1.325,21.571,953.1918932462772
