ds,y,yhat1,yhat2,yhat3,yhat4,yhat5,ar1,ar2,ar3,ar4,ar5,lagged_regressor_population1,lagged_regressor_population2,lagged_regressor_population3,lagged_regressor_population4,lagged_regressor_population5,lagged_regressor_gdp1,lagged_regressor_gdp2,lagged_regressor_gdp3,lagged_regressor_gdp4,lagged_regressor_gdp5,lagged_regressor_energy_use1,lagged_regressor_energy_use2,lagged_regressor_energy_use3,lagged_regressor_energy_use4,lagged_regressor_energy_use5,lagged_regressor_renewable_pct1,lagged_regressor_renewable_pct2,lagged_regressor_renewable_pct3,lagged_regressor_renewable_pct4,lagged_regressor_renewable_pct5,trend,season_yearly,is_forecast
2000-01-01,2.87,3.0774755,3.174779,3.3451517,3.0303125,2.7901812,0.11899438,-0.011810406,-0.116559125,-0.29272813,-0.6885256,0.50055295,1.3271815,3.2117221,1.1008991,1.5236238,-0.13632436,-4.9326487,-4.4057336,-0.36913002,0.26775062,-0.82981724,-1.0812006,-0.99022055,0.36554495,-0.21580265,1.0493512,5.4985385,3.271224,-0.1489921,-0.4715834,11.278657,-8.903938,False
2001-01-01,2.912,3.1942306,3.1504207,2.9792314,3.2306468,3.1814384,0.33024073,0.053333256,-0.06402501,-0.16193438,-0.56174415,0.55773765,1.4443582,2.4515631,1.3687433,2.1110783,-0.15189849,-5.3681517,-3.3629727,-0.45893782,0.3709856,-0.92461807,-1.1766596,-0.75585246,0.4544805,-0.29900837,1.1692322,5.9840035,2.496982,-0.18524127,-0.65340894,11.117314,-8.903778,False
2002-01-01,3.185,3.3533247,3.4273033,3.6468925,3.4803867,3.199122,0.53867275,0.47027346,0.41587517,-0.06172671,-0.3025722,0.59196025,1.3613013,3.270042,1.6459432,1.9009712,-0.16121894,-5.0594597,-4.4857345,-0.5518825,0.33406293,-0.98135245,-1.1089966,-1.0082014,0.54652256,-0.2692493,1.2409761,5.639898,3.3306243,-0.2227566,-0.58837783,11.0294485,-8.905162,False
2003-01-01,3.735,3.665347,3.6526449,3.7338157,3.6701558,3.9898171,0.80617386,0.6998584,0.4730306,-0.025523,-0.09775303,0.59621006,1.289687,3.2410948,1.7782851,2.6549404,-0.16237636,-4.7932954,-4.446026,-0.5962567,0.46656,-0.9883977,-1.0506554,-0.9992765,0.59046566,-0.37603977,1.2498853,5.3431983,3.301141,-0.24066733,-0.8217421,11.069263,-8.905412,False
2004-01-01,4.002,4.080146,3.9275422,4.063881,3.9129066,3.9048157,1.1996242,0.9771082,0.7477008,-2.3122597e-05,-0.38902286,0.5771155,1.2145394,3.2758934,1.9798551,2.8794167,-0.15717599,-4.5139995,-4.4937615,-0.66384274,0.50600785,-0.9567427,-0.9894357,-1.0100055,0.65739536,-0.40783408,1.2098557,5.0318604,3.3365843,-0.26794714,-0.8912207,11.111493,-8.904024,False
2005-01-01,4.49,4.4534135,4.4597054,4.6086698,4.3264318,4.374537,1.5351461,1.489686,1.2213702,0.1523597,-0.32713506,0.5159418,1.0682265,3.163707,2.1563728,3.2917166,-0.14051549,-3.9702075,-4.339868,-0.7230289,0.5784625,-0.85532886,-0.87024045,-0.9754168,0.7160067,-0.46623135,1.0816121,4.425683,3.2223194,-0.29183647,-1.0188335,11.220554,-8.903996,False
2006-01-01,4.921,4.7460537,4.9010496,5.116679,4.682593,4.905158,1.8532805,2.0760758,1.7660302,0.2591158,-0.15698378,0.40200683,0.65557945,2.7381394,2.3212473,3.6410067,-0.10948558,-2.4365494,-3.7560883,-0.77831113,0.6398442,-0.6664474,-0.5340738,-0.84420806,0.7707521,-0.515704,0.8427608,2.7160785,2.7888675,-0.3141501,-1.1269438,11.329317,-8.905378,False
2007-01-01,5.261,5.1595526,5.039109,5.110961,5.005823,5.1717196,2.1694496,2.2994554,1.83731,0.36921117,-0.2505254,0.40316057,0.3591983,2.2270312,2.4572465,4.005519,-0.10979981,-1.3350089,-3.0549672,-0.8239114,0.70390093,-0.66836005,-0.29262418,-0.686626,0.81590945,-0.56733274,0.84517944,1.4881655,2.26829,-0.33255577,-1.2397656,11.425578,-8.905655,False
2008-01-01,5.617,5.558776,5.654701,5.7349052,5.4328613,5.425398,2.4470758,2.7839503,2.481733,0.57412434,-0.36670223,0.42791247,0.42191648,1.8925321,2.6074593,4.387982,-0.11654093,-1.5681094,-2.5961125,-0.87427765,0.7711122,-0.7093938,-0.34371814,-0.5834951,0.86578643,-0.6215039,0.8970689,1.7480081,1.927594,-0.35288507,-1.3581433,11.5167055,-8.904053,False
2009-01-01,5.871,5.9823375,6.072325,5.9628453,6.0548,6.182521,2.697387,3.1377306,2.7443776,0.82243294,0.13250713,0.49918446,0.37894505,1.5236837,2.9365726,4.619541,-0.13595168,-1.4084003,-2.0901384,-0.9846288,0.8118048,-0.8275486,-0.30871105,-0.46977374,0.9750659,-0.6543014,1.0464823,1.5699767,1.5519121,-0.39742613,-1.4298142,11.606746,-8.903962,False
2010-01-01,6.37,6.3223114,6.337187,6.4163084,6.4897213,6.448205,2.89964,3.4122353,3.02456,0.94860095,0.23485391,0.5430136,0.221606,1.7797822,3.1944618,4.7254386,-0.14788844,-0.8236286,-2.4414458,-1.0710987,0.8304145,-0.90020853,-0.18053336,-0.54873264,1.060696,-0.6693005,1.138365,0.91811806,1.8127552,-0.43232805,-1.462591,11.69438,-8.90499,False
2011-01-01,6.999,6.8073807,6.9470015,6.7875338,6.92204,6.8801794,3.181533,3.7099662,3.3748176,1.1462637,0.38043088,0.6549607,0.613062,1.6271641,3.382568,5.020475,-0.17837696,-2.2785275,-2.2320895,-1.1341705,0.88226193,-1.0857947,-0.4994366,-0.5016783,1.1231552,-0.7110887,1.3730493,2.5399277,1.6573098,-0.45778576,-1.553909,11.767277,-8.905268,False
2012-01-01,7.132,7.134822,6.9131365,6.567259,7.114936,7.0321894,3.610028,3.9359615,3.515644,1.3110276,0.66851044,0.7263957,0.48964664,1.1049646,3.6292524,5.0871267,-0.19783211,-1.8198377,-1.5157537,-1.2168835,0.8939749,-1.2042197,-0.3988951,-0.34067664,1.205065,-0.7205292,1.5228044,2.0286155,1.1254357,-0.49117124,-1.5745388,11.581465,-8.90382,False
2013-01-01,7.21,7.1134987,7.0791245,6.925438,7.1177845,7.063257,4.011808,4.532609,4.1270137,1.442408,0.81266254,0.52342707,0.090339795,0.9075982,3.696424,5.1883006,-0.14255409,-0.33576,-1.245013,-1.239406,0.9117545,-0.867738,-0.073596135,-0.2798257,1.2273686,-0.7348592,1.0973041,0.37427953,0.9244128,-0.500262,-1.6058534,11.3951435,-8.903892,False
2014-01-01,7.188,7.0085926,7.303973,7.2555656,7.035591,7.3240423,4.3176856,5.1839657,4.6729717,1.5682111,1.0475997,0.33805075,-0.2887784,0.84484464,3.6808615,5.492532,-0.09206731,1.0732837,-1.1589297,-1.234188,0.9652178,-0.560421,0.23525596,-0.26047784,1.2222012,-0.7779498,0.70868427,-1.1964145,0.86049664,-0.4981558,-1.7000172,11.202261,-8.905601,False
2015-01-01,7.061,7.10478,7.1687927,7.166584,6.9312057,7.077489,4.53313,5.4851155,4.87035,1.6623317,0.8833846,0.4034093,-0.68249965,0.5763255,3.6773496,5.6486807,-0.10986755,2.5366018,-0.790584,-1.2330105,0.9926584,-0.66877246,0.5560046,-0.17768951,1.2210352,-0.8000665,0.8457009,-2.827609,0.58700275,-0.49768057,-1.7483476,11.006736,-8.905557,False
2016-01-01,6.943,7.1320515,7.1648884,7.335561,7.0503635,6.7627077,4.6602945,5.765783,5.284699,1.8919234,0.7373244,0.4839524,-0.8308444,0.4240189,3.7741585,5.6833277,-0.13180326,3.087945,-0.58165497,-1.2654703,0.99874693,-0.8022969,0.676855,-0.13073117,1.2531798,-0.8049738,1.0145502,-3.4422042,0.43187442,-0.51078236,-1.7590714,10.81121,-8.903855,False
2017-01-01,7.08,7.112462,7.155527,7.165118,7.376937,7.1320667,4.741205,5.9228034,5.4780703,2.1724896,1.2016802,0.5657769,-0.78254724,-0.07203477,4.0550175,5.822622,-0.15408796,2.908442,0.0988149,-1.359642,1.0232254,-0.9379456,0.6375092,0.022209363,1.3464369,-0.824703,1.1860858,-3.242108,-0.07336932,-0.5487929,-1.8021847,10.615148,-8.90372,False
2018-01-01,7.292,7.402828,7.2384405,7.0945244,7.462166,7.468938,4.930596,5.9774585,5.570176,2.3384151,1.5747006,0.82147706,-0.41393444,0.029995559,4.190301,6.044932,-0.22372729,1.5384431,-0.041146904,-1.4050024,1.0622926,-1.3618457,0.3372155,-0.009248065,1.3913567,-0.8561905,1.7221315,-1.7149385,0.03055127,-0.5671018,-1.8709931,10.419621,-8.905425,False
2019-01-01,7.526,8.124645,7.4029474,7.2624435,7.48598,7.7466335,5.2514143,6.129783,5.716596,2.4750342,1.8482748,1.3328855,-0.07455624,0.6709353,4.286214,6.3203263,-0.36300814,0.2770983,-0.9203666,-1.4371617,1.1106884,-2.209659,0.060737923,-0.20685907,1.4232037,-0.8951968,2.79424,-0.30888796,0.68336535,-0.58008224,-1.9562317,10.224094,-8.905323,False
2020-01-01,7.641,8.392656,7.832453,7.684225,7.419223,7.887786,5.640572,6.6179886,6.181538,2.5599048,2.1191106,1.3956971,0.14727333,1.1177987,4.3358665,6.4096417,-0.38011473,-0.5473612,-1.533359,-1.4538102,1.126384,-2.3137882,-0.11997757,-0.34463355,1.4396905,-0.9078472,2.9259174,0.61015624,1.1385075,-0.58680207,-1.983876,10.028569,-8.904197,False
2021-01-01,7.911,8.586057,8.259531,7.494685,7.471936,7.841243,5.9911695,7.1341357,6.5316014,2.5889132,2.210943,1.4288626,0.32187328,0.10219146,4.590776,6.488998,-0.38914725,-1.1962854,-0.14018284,-1.539281,1.1403296,-2.36877,-0.26221704,-0.03150711,1.5243312,-0.9190871,2.9954445,1.3335273,0.10408471,-0.62130064,-2.0084379,9.832507,-8.90401,False
2022-01-01,8.218,9.563771,8.573956,7.692459,7.2433825,7.4999,6.371543,7.626377,6.984937,2.639298,1.9242146,2.1099014,0.35308653,-0.07110197,4.49555,6.685383,-0.57462656,-1.3122936,0.09753531,-1.507352,1.1748408,-3.497797,-0.2876452,0.021921767,1.4927123,-0.94690263,4.423164,1.4628444,-0.07241923,-0.60841316,-2.0692217,9.636981,-8.905395,False
2023-01-01,,10.066045,9.006508,7.8806505,7.087569,7.4938107,6.8131666,7.999643,7.2835336,2.8166986,1.8185321,2.3295252,0.7695624,0.18027787,4.335661,7.0926204,-0.63444054,-2.8601823,-0.24729918,-1.4537412,1.2464057,-3.8618896,-0.62693113,-0.055582285,1.4396223,-1.0045828,4.8835797,3.188312,0.18361779,-0.58677423,-2.1952677,9.441455,-8.905352,True
2024-01-01,,,9.760445,8.322197,7.315531,7.3270454,,8.610147,7.9348106,3.0351238,1.9372613,,1.3209654,0.13342682,4.571799,6.966175,,-4.909546,-0.18303046,-1.5329179,1.2241852,,-1.0761366,-0.04113742,1.51803,-0.98667336,,5.4727855,0.13589874,-0.61873233,-2.156131,9.24593,-8.903701,True
2025-01-01,,,,8.189551,7.5995817,7.3275766,,,8.434789,3.2493796,2.2757914,,,-1.1570109,4.88022,6.7700377,,,1.5871489,-1.6363312,1.1897175,,,0.35672325,1.6204388,-0.9588929,,,-1.1784463,-0.66047305,-2.0954237,9.049868,-8.903521,True
2026-01-01,,,,,6.838456,7.374322,,,,3.417983,2.3078735,,,,4.029872,7.0624776,,,,-1.3512106,1.2411087,,,,1.3380874,-1.0003134,,,,-0.5453897,-2.1859381,8.8543415,-8.905227,True
2027-01-01,,,,,,7.096977,,,,,2.3786573,,,,,6.851727,,,,,1.204073,,,,,-0.9704631,,,,,-2.1207078,8.658814,-8.905124,True
