ds,y,yhat1,yhat2,yhat3,yhat4,yhat5,ar1,ar2,ar3,ar4,ar5,lagged_regressor_population1,lagged_regressor_population2,lagged_regressor_population3,lagged_regressor_population4,lagged_regressor_population5,lagged_regressor_gdp1,lagged_regressor_gdp2,lagged_regressor_gdp3,lagged_regressor_gdp4,lagged_regressor_gdp5,lagged_regressor_energy_use1,lagged_regressor_energy_use2,lagged_regressor_energy_use3,lagged_regressor_energy_use4,lagged_regressor_energy_use5,lagged_regressor_renewable_pct1,lagged_regressor_renewable_pct2,lagged_regressor_renewable_pct3,lagged_regressor_renewable_pct4,lagged_regressor_renewable_pct5,trend,season_yearly,is_forecast
2005-01-01,10.578,10.670799,10.797229,10.552047,10.398517,10.906252,-0.66743904,-0.5761345,-0.6038074,-0.8189747,-0.17071317,-1.1173767,-0.04522008,-0.2388543,0.9634862,-0.22775857,1.6510222,0.12063459,0.27236024,-0.15775515,0.023205405,0.8671769,-0.09116518,-0.07211259,-1.7751316,0.08777599,-1.7696562,-0.3179586,-0.512611,0.4798195,-0.5133296,8.192825,3.5142467,False
2006-01-01,10.85,10.575141,10.525154,10.451519,10.60762,10.749652,-0.8973404,-0.65946645,-0.5217993,-0.68757606,0.04982642,-0.9668752,-0.08225521,-0.35459447,0.9769855,-0.3946462,1.4286429,0.219434,0.40433612,-0.15996546,0.04020891,0.7503753,-0.1658292,-0.107055746,-1.8000027,0.15209287,-1.5312979,-0.5783658,-0.7610037,0.4865422,-0.8894663,8.271879,3.519757,False
2007-01-01,10.408,10.051548,10.253855,10.223429,10.507075,10.660012,-1.26493,-0.8772578,-0.79122347,-0.58785594,0.16809508,-1.4296565,-0.089066155,-0.3352778,1.364717,-0.4686239,2.1124432,0.23760372,0.3823098,-0.22345014,0.047746204,1.109532,-0.1795603,-0.10122385,-2.5143611,0.18060319,-2.2642326,-0.626256,-0.71954775,0.67963386,-1.0561997,8.263742,3.5246494,False
2008-01-01,10.561,10.324462,10.39013,10.31799,10.333268,10.131256,-1.0116261,-0.9303749,-0.8855229,-0.86086214,-0.1170501,-1.2491175,-0.057983987,-0.23611453,1.0908084,-0.5422271,1.8456808,0.15468512,0.2692361,-0.17860207,0.055245336,0.9694187,-0.11689763,-0.07128542,-2.0097103,0.20896915,-1.978302,-0.40770614,-0.50673103,0.54322636,-1.2220888,8.2198,3.5286083,False
2009-01-01,9.761,9.786574,10.1723,10.265989,10.3363905,10.408526,-1.4017823,-0.84200096,-0.82191205,-1.0511997,0.004979103,-1.7128844,-0.10020226,-0.28853086,0.7206179,-0.48804885,2.5309372,0.26731175,0.32900527,-0.11798943,0.04972533,1.3293402,-0.20201106,-0.08711045,-1.3276699,0.18808939,-2.7127974,-0.70455796,-0.61922294,0.35887024,-1.0999802,8.239623,3.5141377,False
2010-01-01,10.228,10.68751,10.235908,10.045521,10.096644,10.22197,-1.1571397,-1.1832353,-1.2644097,-1.4327213,-0.088830054,-0.11308204,-0.0627173,-0.24787919,0.69392955,-0.5679176,0.16708863,0.16731231,0.2826511,-0.11361965,0.057862844,0.08776103,-0.12644015,-0.0748373,-1.2784991,0.21887004,-0.17909478,-0.4409878,-0.5319795,0.34557936,-1.279991,8.362589,3.5193865,False
2011-01-01,9.95,9.92074,9.925849,10.011047,10.29808,10.159132,-1.9510733,-1.1191975,-0.9217107,-1.4598206,-0.024407139,-0.42744485,-0.13115257,-0.46805206,0.5018513,-0.6612444,0.63158727,0.34987855,0.5337092,-0.082169965,0.06737153,0.33173263,-0.2644079,-0.14130977,-0.9246132,0.2548373,-0.6769699,-0.9221806,-1.0044976,0.2499237,-1.4903339,8.488634,3.5242746,False
2012-01-01,10.061,10.119328,10.35354,9.889168,9.849268,9.941338,-1.9178479,-1.7240717,-1.7562293,-1.4847409,0.22921747,-0.48505533,-0.016216828,-0.2391455,1.6989149,-0.8982892,0.7167118,0.043261986,0.27269226,-0.27816963,0.09152307,0.37644312,-0.03269366,-0.07220051,-3.1300888,0.34619212,-0.7682111,-0.11402632,-0.5132359,0.8460656,-2.024593,8.668725,3.5285618,False
2013-01-01,10.263,10.481184,9.862906,10.037113,10.26605,10.06163,-2.0957344,-1.4051206,-1.2079468,-1.753534,-0.19713762,0.6468543,-0.148431,-0.48459977,0.67661923,-0.76074046,-0.95578396,0.3959726,0.5525783,-0.11078536,0.077508785,-0.5020125,-0.2992418,-0.1463057,-1.2466063,0.29318213,1.0244617,-1.0436715,-1.0400112,0.33695874,-1.7145814,8.84931,3.514089,False
2014-01-01,9.74,9.334655,10.019644,10.249745,9.78866,10.304944,-2.405933,-1.8004513,-1.9644562,-1.9633317,0.26610696,-1.9271456,-0.0754264,-0.070421435,1.229447,-0.84505063,2.8475268,0.20121662,0.08029998,-0.20130189,0.08609882,1.4956245,-0.1520621,-0.021260962,-2.2651389,0.3256745,-3.0521357,-0.53034997,-0.15113313,0.6122689,-1.9046024,8.857126,3.519591,False
2015-01-01,9.757,9.722568,9.8868065,9.445413,9.713434,9.278477,-2.2109387,-1.7852122,-1.7520612,-2.631386,-0.4086616,-1.1860034,-0.08848285,-0.48857766,-0.039020784,-0.9534796,1.7524241,0.23604763,0.5571142,0.0063890177,0.0971462,0.92043686,-0.17838435,-0.14750667,0.071892075,0.36746195,-1.8783444,-0.6221546,-1.0485482,-0.019432489,-2.148983,8.800502,3.524491,False
2016-01-01,9.642,9.609507,9.319931,9.622525,9.29129,9.599444,-2.7320685,-1.8518907,-1.895045,-2.4340897,0.39809662,0.2102094,-0.14910775,-0.32699177,1.0761074,-1.1099865,-0.31060284,0.397778,0.3728614,-0.17619503,0.11309206,-0.16313991,-0.30060613,-0.098722205,-1.9826252,0.42777824,0.33292118,-1.04843,-0.7017648,0.53590524,-2.5017233,8.743877,3.5283105,False
2017-01-01,9.441,9.370958,9.03767,9.107911,8.963436,9.70946,-2.9394538,-2.2709951,-2.3252175,-2.9240286,-0.10795683,0.33045807,-0.120962776,-0.33287817,0.61768353,-0.86169016,-0.4882808,0.32269502,0.37957352,-0.101135604,0.08779415,-0.25646284,-0.24386495,-0.10049937,-1.138023,0.3320872,0.52336615,-0.85053253,-0.71439785,0.30760854,-1.942105,8.687098,3.5142336,False
2018-01-01,9.101,9.498946,9.26654,8.763657,8.908705,9.009126,-2.9123755,-2.1415074,-2.1159217,-2.9043794,0.13347572,0.79103756,-0.10056838,-0.550591,0.6634545,-1.1836228,-1.1688275,0.26828843,0.6278266,-0.10862985,0.12059457,-0.6139107,-0.20274916,-0.16622913,-1.2223517,0.45615697,1.2528135,-0.7071322,-1.1816366,0.33040264,-2.6676872,8.630472,3.5197358,False
2019-01-01,8.481,9.586568,8.700881,8.57782,8.273676,8.652879,-2.9634812,-2.2282083,-2.426286,-3.1215832,0.2258737,1.3685899,-0.15843575,-0.4741345,1.3835564,-1.3270248,-2.0222118,0.4226625,0.540645,-0.2265348,0.13520521,-1.0621392,-0.3194117,-0.14314613,-2.5490708,0.5114227,2.1675177,-1.1140184,-1.0175514,0.689016,-2.9908912,8.573848,3.5244448,False
2020-01-01,7.739,9.60388,8.486586,8.301451,8.436201,8.6413,-3.0999684,-2.379445,-2.4718635,-3.6713579,-0.15275876,1.993102,-0.1598874,-0.5514589,-0.1212517,-1.1754286,-2.9449832,0.4265351,0.62881625,0.019852988,0.11975969,-1.5468123,-0.32233828,-0.16649115,0.2233947,0.45299897,3.1565945,-1.1242255,-1.1834992,-0.060383774,-2.6492188,8.517223,3.5287235,False
2021-01-01,8.101,9.393139,8.158243,7.986472,8.42935,7.442629,-3.5469105,-2.7018137,-2.6741064,-3.6037505,0.27525318,2.9249287,-0.15102379,-0.56937706,-0.11520143,-1.7376072,-4.321839,0.4028895,0.6492479,0.018862356,0.1770378,-2.2699869,-0.30446896,-0.17190082,0.21224765,0.6696573,4.632384,-1.0619024,-1.2219536,-0.057370715,-3.916275,8.4604435,3.5141187,False
2022-01-01,7.942,8.082687,7.741728,7.472664,8.404175,7.349169,-4.686247,-3.2449663,-3.0666363,-3.6867075,0.18978761,2.5613904,-0.12693705,-0.5997804,-0.32950974,-1.7220207,-3.7846792,0.3386327,0.68391615,0.05395185,0.17544976,-1.9878511,-0.25590926,-0.18107991,0.6070903,0.6636504,4.056627,-0.8925398,-1.287203,-0.164097,-3.881146,8.403819,3.5196283,False
2023-01-01,,8.442145,7.5598345,6.960909,8.1601715,7.024741,-4.6110225,-3.6150753,-3.545443,-3.873592,0.15784489,3.5791671,-0.09442346,-0.5916448,-0.31889,-1.8090466,-5.288533,0.25189555,0.67463934,0.052213036,0.18431649,-2.7777302,-0.19036081,-0.1786237,0.5875244,0.69718933,5.6685405,-0.6639252,-1.2697431,-0.15880832,-4.0772877,8.347195,3.5245297,True
2024-01-01,,,7.21551,6.683643,7.960569,7.0920935,,-3.179454,-3.310569,-4.344412,0.07903581,,-0.19298284,-0.79076827,-0.9561781,-1.7371982,,0.5148245,0.9016954,0.15655859,0.17699616,,-0.38905975,-0.23874114,1.7616671,0.6694997,,-1.3569314,-1.6970868,-0.47618008,-3.9153535,8.29057,3.5285432,True
2025-01-01,,,,6.6888294,6.690967,6.2832384,,,-3.821911,-5.354696,-0.06590107,,,-0.53601646,-0.58631504,-1.9513783,,,0.61120754,0.09599953,0.1988181,,,-0.16182894,1.0802296,0.75204265,,,-1.1503578,-0.29198694,-4.3980794,8.23379,3.513946,True
2026-01-01,,,,,6.8014956,6.148681,,,,-5.899039,-0.12711833,,,,-1.9757042,-1.9594078,,,,0.32348937,0.19963619,,,,3.6400468,0.7551371,,,,-0.9839076,-4.416177,8.177165,3.5194447,True
2027-01-01,,,,,,6.58422,,,,,0.6499221,,,,,-2.0640805,,,,,0.21030085,,,,,0.7954769,,,,,-4.652091,8.120541,3.52415,True
