ds,y,yhat1,yhat2,yhat3,yhat4,yhat5,ar1,ar2,ar3,ar4,ar5,lagged_regressor_population1,lagged_regressor_population2,lagged_regressor_population3,lagged_regressor_population4,lagged_regressor_population5,lagged_regressor_gdp1,lagged_regressor_gdp2,lagged_regressor_gdp3,lagged_regressor_gdp4,lagged_regressor_gdp5,lagged_regressor_energy_use1,lagged_regressor_energy_use2,lagged_regressor_energy_use3,lagged_regressor_energy_use4,lagged_regressor_energy_use5,lagged_regressor_renewable_pct1,lagged_regressor_renewable_pct2,lagged_regressor_renewable_pct3,lagged_regressor_renewable_pct4,lagged_regressor_renewable_pct5,trend,season_yearly,is_forecast
2000-01-01,8.294,8.644366,8.66707,8.71775,8.596402,8.353448,-0.38118646,-0.017721737,0.49401593,0.051763404,0.29463536,-0.103086494,-0.014856396,0.072197735,-0.009144308,-0.063030146,1.2721534,-0.08289344,-0.04746894,-0.25944164,0.27475175,-0.28785613,-0.051527686,-0.769715,-0.11559844,-0.8459471,-0.65610194,0.033625156,0.16827562,0.12837955,-0.10740627,6.1763754,2.624069,False
2001-01-01,8.191,8.359987,8.802203,8.750669,8.726984,8.575955,-0.64053714,0.16498275,0.4935638,0.19782421,0.25715864,-0.065159135,-0.028391216,0.07525509,-0.0117636025,-0.045846228,0.80410546,-0.15841295,-0.049479105,-0.3337561,0.19984615,-0.1819487,-0.098471634,-0.80231017,-0.14871044,-0.61531645,-0.4147103,0.06425913,0.17540157,0.16515258,-0.07812409,6.1879005,2.6703365,False
2002-01-01,8.0,8.132024,8.513736,8.650326,8.679044,8.489902,-0.5861178,-0.24153952,0.17482239,0.23579817,0.22392455,0.06392624,-0.013161943,0.047851402,-0.014816902,-0.05029277,-0.78889066,-0.07343899,-0.031461585,-0.42038402,0.21922888,0.178506,-0.04565067,-0.5101537,-0.18730892,-0.6749949,0.40686345,0.029790023,0.11153014,0.2080187,-0.085701205,6.2019124,2.6558244,False
2003-01-01,8.343,8.078887,8.410534,8.786294,8.480506,8.604801,-0.7214844,-0.24940176,-0.1246588,0.06428565,0.4005194,0.02764126,-0.02579367,-0.0062871515,-0.015890045,-0.055790644,-0.3411108,-0.14391956,0.004133709,-0.4508312,0.2431944,0.077184744,-0.089462355,0.06702863,-0.20087516,-0.7487835,0.17592491,0.058379985,-0.014653843,0.2230849,-0.09506983,6.220326,2.640406,False
2004-01-01,8.479,8.733903,8.363635,8.591489,8.599473,8.536449,0.14166129,-0.41312978,-0.27933598,0.001228214,0.29489574,0.124002755,-0.011080713,-0.00097648276,-0.009465147,-0.052817926,-1.5302733,-0.061826456,0.00064202293,-0.26854447,0.23023617,0.34626213,-0.038432162,0.010410485,-0.11965434,-0.7088858,0.78922504,0.02507948,-0.0022759472,0.1328839,-0.09000418,6.23901,2.6240153,False
2005-01-01,8.461,8.729929,8.643159,8.551799,8.485961,8.625158,-0.01888771,-0.10714823,-0.4379563,-0.0632581,-0.05333259,0.08555098,-0.023806434,-0.006775502,-0.013813213,-0.021854116,-1.055754,-0.13283148,0.004454792,-0.39190748,0.09526326,0.23889038,-0.08256985,0.07223503,-0.17462075,-0.29331085,0.54449576,0.05388218,-0.015792072,0.19392766,-0.03724042,6.2652125,2.6704206,False
2006-01-01,8.836,8.400029,8.499854,8.446722,8.67409,8.598498,-0.36744547,-0.34153688,-0.52963173,-0.10321335,-0.12703158,0.08232728,-0.0135986,-0.003643251,-0.0060751536,-0.018843746,-1.0159713,-0.07587538,0.0023953835,-0.1723638,0.08214089,0.22988859,-0.047165167,0.038841456,-0.0767995,-0.25290775,0.52397823,0.03077833,-0.008491545,0.08529082,-0.032110613,6.2913437,2.6559079,False
2007-01-01,8.83,8.929567,8.465838,8.4620695,8.495423,8.669583,0.39928225,-0.33513075,-0.48384774,-0.20917654,-0.27153453,0.19397414,-0.019640552,0.0009949047,-0.008910532,-0.0010833779,-2.3937652,-0.10958734,-0.000654135,-0.25280893,0.004722502,0.54164845,-0.06812098,-0.010606885,-0.11264314,-0.014540351,1.2345634,0.044453356,0.0023188842,0.1250975,-0.0018461258,6.3133535,2.640511,False
2008-01-01,8.67,8.712249,8.758332,8.556097,8.595771,8.562547,-0.06283299,0.06282126,-0.33005068,-0.15533309,-0.30288026,0.083650246,-0.033686284,0.008963531,-0.007386961,-0.007846235,-1.0322976,-0.18795756,-0.0058933883,-0.20958231,0.03420216,0.23358281,-0.116836965,-0.09556206,-0.093382806,-0.10530676,0.53239846,0.0762437,0.020891842,0.10370766,-0.013370346,6.3336716,2.6240766,False
2009-01-01,8.312,8.406272,8.624457,8.608364,8.678505,8.541206,-0.36765856,-0.24688116,-0.28656486,-0.08087464,-0.42663223,0.11289795,-0.019156395,0.015715716,-0.009333083,-0.00447261,-1.393233,-0.1068859,-0.010332851,-0.26479757,0.019496346,0.31525338,-0.06644173,-0.16754852,-0.11798487,-0.060028285,0.71854764,0.043357536,0.03662957,0.13102984,-0.007621534,6.3500347,2.6704297,False
2010-01-01,8.768,7.800667,8.588421,8.527769,8.546056,8.5666065,-0.93491465,-0.18008426,-0.20843166,-0.13950431,-0.27242085,0.12822045,-0.031737883,0.03497454,-0.011797092,-0.015004484,-1.5823225,-0.17708616,-0.022995241,-0.33470622,0.06540535,0.35803953,-0.110079154,-0.37287083,-0.1491338,-0.20137984,0.81606895,0.07183378,0.08151727,0.16562274,-0.025568333,6.359876,2.6556985,False
2011-01-01,8.726,8.705291,8.388586,8.486987,8.596855,8.600633,0.43066686,-0.38161868,-0.09591744,-0.05248097,-0.15895176,0.33575112,-0.03052085,0.053192135,-0.012814066,-0.021095414,-4.1433835,-0.17029555,-0.03497304,-0.36355975,0.09195604,0.9375429,-0.105858035,-0.5670924,-0.16198994,-0.28312808,2.1369138,0.069079235,0.123978116,0.17990035,-0.035947558,6.367499,2.6403008,False
2012-01-01,8.518,8.565286,8.617915,8.528666,8.430087,8.483362,-0.17111342,0.17414893,-0.17834897,-0.0041007134,-0.24684711,0.102486424,-0.0663394,0.03169572,-0.018803399,-0.019546399,-1.264748,-0.37015042,-0.020839466,-0.53348863,0.085203804,0.28618047,-0.23009053,-0.33791465,-0.23770455,-0.2623383,0.65228266,0.15014899,0.07387512,0.2639863,-0.033307966,6.336175,2.6240227,False
2013-01-01,8.41,8.495821,8.370091,8.485018,8.450909,8.387176,-0.44877,-0.3826981,-0.3331815,0.0069293887,-0.0713926,0.013992132,-0.028563336,0.01964791,-0.018987728,-0.043903146,-0.17267185,-0.15937331,-0.012918209,-0.5387184,0.19137618,0.039071273,-0.09906861,-0.20947045,-0.24003474,-0.5892378,0.089053996,0.06464869,0.04579457,0.26657414,-0.074812986,6.3047657,2.67038,False
2014-01-01,8.086,8.53571,8.487462,8.309652,8.187756,8.493441,-0.47522184,-0.25010058,-0.34242153,-0.1737556,-0.09944492,-0.018627545,-0.02989113,0.03983286,-0.021760916,-0.032072082,0.22987583,-0.16678193,-0.026189514,-0.6173991,0.13980393,-0.05201508,-0.103673905,-0.42466637,-0.2750922,-0.43044937,-0.11855645,0.06765395,0.09284085,0.30550775,-0.054652307,6.314384,2.6558714,False
2015-01-01,8.168,8.033619,8.375472,8.38683,8.494302,8.425853,-0.8984452,-0.24484509,-0.20210132,-0.08675421,-0.09609092,0.021856295,-0.046177074,0.048931297,-0.01425368,-0.038911738,-0.26972067,-0.25765175,-0.032171603,-0.40440434,0.16961834,0.061030965,-0.16015983,-0.5216667,-0.18018892,-0.5222465,0.13910607,0.104514666,0.114047125,0.20011148,-0.066307396,6.3393173,2.6404738,False
2016-01-01,8.449,8.451946,8.334769,8.454035,8.468809,8.265792,-0.36884436,-0.47293454,-0.2711672,-0.036154367,-0.36864945,0.07665316,-0.023183133,0.03292161,-0.017273545,-0.030063499,-0.9459491,-0.12935369,-0.021645468,-0.49008375,0.1310484,0.21404433,-0.08040801,-0.3509841,-0.21836478,-0.40349153,0.48786494,0.05247144,0.076732375,0.24250825,-0.051229585,6.364251,2.6239266,False
2017-01-01,8.796,8.674311,8.450643,8.33469,8.515514,8.255112,0.058826506,-0.25535646,-0.38611498,-0.06429958,-0.13970079,0.20339209,-0.045426454,0.042416982,-0.017152049,-0.05650178,-2.5099885,-0.25346354,-0.027888536,-0.48663664,0.24629426,0.5679469,-0.15755638,-0.45221624,-0.21682887,-0.75832784,1.2945045,0.102815755,0.09886382,0.2408025,-0.09628163,6.3892527,2.6703768,False
2018-01-01,8.779,8.855306,8.395415,8.479517,8.470131,8.462617,0.22456595,-0.2621888,-0.52157503,-0.0682698,-0.15158732,0.20117874,-0.05298191,0.008632922,-0.019005036,-0.038741756,-2.4826746,-0.29562032,-0.005676017,-0.5392095,0.16887738,0.5617664,-0.18376161,-0.092037365,-0.24025354,-0.5199651,1.2804176,0.119916365,0.020121269,0.26681715,-0.06601774,6.4141855,2.6558657,False
2019-01-01,8.304,8.391346,8.493748,8.321983,8.460959,8.316526,-0.17813772,-0.21491231,-0.59308785,-0.16960648,-0.2516229,0.2335759,-0.047642294,0.02058969,-0.01604959,-0.043462366,-2.882476,-0.26582715,-0.013537415,-0.4553578,0.18945478,0.65223134,-0.16524176,-0.21951096,-0.20289207,-0.58332187,1.4866117,0.107830964,0.047989633,0.2253248,-0.07406188,6.4391193,2.6404214,False
2020-01-01,7.914,7.918633,8.3746605,8.128033,8.360767,8.424288,-1.0453216,-0.29486877,-0.46625102,-0.21290955,-0.27425152,0.0568958,-0.053781025,0.061832447,-0.018392662,-0.033116415,-0.70213056,-0.30007908,-0.040653918,-0.52183527,0.1443562,0.15887438,-0.18653323,-0.6592086,-0.23251219,-0.44446567,0.36211768,0.12172503,0.14411661,0.25821984,-0.056431897,6.464052,2.624145,False
2021-01-01,8.693,7.8403735,8.363381,8.107644,8.3895855,8.529706,-1.1794353,-0.49764854,-0.28862774,-0.17242491,-0.42298314,0.063944496,-0.038333416,0.09554067,-0.021356583,-0.01757179,-0.789116,-0.21388692,-0.062816575,-0.6059274,0.07659637,0.178557,-0.132955,-1.0185789,-0.2699808,-0.23583645,0.40697968,0.086761765,0.2226824,0.29983118,-0.02994314,6.489054,2.6703897,False
2022-01-01,8.203,9.191275,8.283537,8.100593,8.371378,8.398428,0.6285043,-0.4645227,-0.2327931,-0.07543992,-0.38911188,0.27801365,-0.05418408,0.10471798,-0.025846947,-0.032493316,-3.4308665,-0.30232802,-0.06885051,-0.7333277,0.1416401,0.7763183,-0.18793118,-1.1164201,-0.32674605,-0.43610287,1.7694393,0.12263728,0.2440725,0.3628727,-0.055370107,6.5139875,2.655878,False
2023-01-01,,7.736034,8.66624,8.186305,8.431869,8.182941,-1.1278068,0.10013883,-0.41662273,0.0029470301,-0.27953878,0.14450842,-0.078783065,0.07216815,-0.026827592,-0.060930066,-1.7833265,-0.4395816,-0.04744949,-0.7611504,0.2655974,0.40352166,-0.2732499,-0.7693996,-0.33914295,-0.81776124,0.91973495,0.17831329,0.16820665,0.37664023,-0.10382763,6.538921,2.6404812,True
2024-01-01,,,7.8923926,8.016133,8.277476,8.21379,,-0.963863,-0.6605681,-0.07217415,-0.17819299,,-0.04259331,0.06398769,-0.029962609,-0.06763787,,-0.23765562,-0.042070955,-0.8500969,0.2948371,,-0.14772995,-0.682186,-0.3787745,-0.9077888,,0.096403375,0.14913996,0.4206536,-0.115258045,6.563854,2.6239767,True
2025-01-01,,,,7.7553935,7.9839964,8.12752,,,-0.61798185,-0.3058834,-0.17705828,,,0.11088079,-0.034646332,-0.08112194,,,-0.07290247,-0.98298323,0.35361484,,,-1.1821232,-0.43798414,-1.0887626,,,0.25843653,0.48640978,-0.13823552,6.5888557,2.6702278,True
2026-01-01,,,,,8.125025,8.091178,,,,-0.09394636,-0.32014215,,,,-0.03755367,-0.07293592,,,,-1.0654701,0.31793153,,,,-0.4747375,-0.97889555,,,,0.52722675,-0.12428616,6.613789,2.6557167,True
2027-01-01,,,,,,7.9625554,,,,,-0.6515713,,,,,-0.05650608,,,,,0.24631302,,,,,-0.7583856,,,,,-0.09628896,6.6387224,2.6402714,True
