2025.02.27,21:00,149.852,149.856,149.623,149.689,4274
2025.02.27,22:00,149.699,149.820,149.669,149.798,2955
2025.02.27,23:00,149.795,149.797,149.681,149.765,370
2025.02.28,00:00,149.746,150.103,149.537,150.083,3364
2025.02.28,01:00,150.076,150.142,149.350,149.361,5820
2025.02.28,02:00,149.371,149.524,149.266,149.287,4840
2025.02.28,03:00,149.294,149.561,149.094,149.522,4119
2025.02.28,04:00,149.522,149.620,149.455,149.601,3716
2025.02.28,05:00,149.600,149.691,149.513,149.600,3250
2025.02.28,06:00,149.596,149.878,149.575,149.823,3562
2025.02.28,07:00,149.827,150.118,149.785,150.036,3979
2025.02.28,08:00,150.037,150.562,149.930,150.429,4708
2025.02.28,09:00,150.429,150.680,150.308,150.561,4660
2025.02.28,10:00,150.574,150.629,150.180,150.239,4646
2025.02.28,11:00,150.244,150.390,150.236,150.370,3725
2025.02.28,12:00,150.370,150.481,150.284,150.386,3241
2025.02.28,13:00,150.381,150.711,150.375,150.654,3981
2025.02.28,14:00,150.658,150.982,150.591,150.643,5468
2025.02.28,15:00,150.641,150.808,150.276,150.681,6033
2025.02.28,16:00,150.675,150.859,150.501,150.677,6250
2025.02.28,17:00,150.676,150.786,150.229,150.634,5949
2025.02.28,18:00,150.631,150.676,150.331,150.358,4878
2025.02.28,19:00,150.358,150.539,150.234,150.322,5308
2025.02.28,20:00,150.315,150.597,150.299,150.535,4738
2025.02.28,21:00,150.537,150.618,150.434,150.503,4351
2025.03.02,23:00,150.686,150.728,150.643,150.699,409
2025.03.03,00:00,150.675,151.017,150.658,150.803,4158
2025.03.03,01:00,150.802,150.940,150.486,150.537,5186
2025.03.03,02:00,150.539,150.714,150.309,150.402,4700
2025.03.03,03:00,150.401,150.469,150.261,150.399,4268
2025.03.03,04:00,150.392,150.483,150.238,150.446,4343
2025.03.03,05:00,150.447,150.511,150.317,150.331,3583
2025.03.03,06:00,150.327,150.527,150.326,150.407,4166
2025.03.03,07:00,150.406,150.521,150.264,150.459,4286
2025.03.03,08:00,150.460,150.518,150.146,150.164,4240
2025.03.03,09:00,150.161,150.236,150.020,150.108,4472
2025.03.03,10:00,150.099,150.364,149.939,150.342,3951
2025.03.03,11:00,150.341,150.886,150.341,150.831,4379
2025.03.03,12:00,150.834,151.233,150.782,151.204,4525
2025.03.03,13:00,151.196,151.298,151.107,151.232,4416
2025.03.03,14:00,151.233,151.296,150.935,150.961,4717
2025.03.03,15:00,150.964,150.967,150.582,150.598,5121
2025.03.03,16:00,150.590,150.656,150.075,150.230,6379
2025.03.03,17:00,150.231,150.367,150.043,150.164,5317
2025.03.03,18:00,150.160,150.333,150.120,150.175,4283
2025.03.03,19:00,150.175,150.244,150.056,150.172,4513
2025.03.03,20:00,150.169,150.299,150.135,150.248,4156
2025.03.03,21:00,150.251,150.252,149.095,149.413,6544
2025.03.03,22:00,149.412,149.623,149.412,149.494,3642
2025.03.03,23:00,149.496,149.626,149.496,149.538,587
2025.03.04,00:00,149.522,149.620,149.142,149.302,3807
2025.03.04,01:00,149.301,149.526,148.978,149.146,5252
2025.03.04,02:00,149.150,149.250,148.594,148.930,5176
2025.03.04,03:00,148.924,149.416,148.836,149.299,4212
2025.03.04,04:00,149.292,149.339,149.025,149.159,4443
2025.03.04,05:00,149.160,149.168,148.925,149.135,3934
2025.03.04,06:00,149.155,149.455,149.088,149.376,4767
2025.03.04,07:00,149.379,149.556,149.270,149.526,4655
2025.03.04,08:00,149.524,149.564,149.056,149.343,5551
2025.03.04,09:00,149.345,149.445,148.995,149.087,5908
2025.03.04,10:00,149.083,149.142,148.793,149.042,5012
2025.03.04,11:00,149.038,149.038,148.755,148.793,4755
2025.03.04,12:00,148.791,148.829,148.287,148.359,4717
2025.03.04,13:00,148.335,148.335,148.091,148.219,5543
2025.03.04,14:00,148.198,148.556,148.179,148.204,5366
2025.03.04,15:00,148.203,148.704,148.193,148.426,6720
2025.03.04,16:00,148.414,148.606,148.186,148.347,7086
2025.03.04,17:00,148.336,148.854,148.299,148.811,6209
2025.03.04,18:00,148.809,148.910,148.684,148.738,5285
