ds,y,yhat1,yhat2,yhat3,yhat4,yhat5,ar1,ar2,ar3,ar4,ar5,lagged_regressor_population1,lagged_regressor_population2,lagged_regressor_population3,lagged_regressor_population4,lagged_regressor_population5,lagged_regressor_gdp1,lagged_regressor_gdp2,lagged_regressor_gdp3,lagged_regressor_gdp4,lagged_regressor_gdp5,lagged_regressor_energy_use1,lagged_regressor_energy_use2,lagged_regressor_energy_use3,lagged_regressor_energy_use4,lagged_regressor_energy_use5,lagged_regressor_renewable_pct1,lagged_regressor_renewable_pct2,lagged_regressor_renewable_pct3,lagged_regressor_renewable_pct4,lagged_regressor_renewable_pct5,trend,season_yearly,is_forecast
2005-01-01,4.49,4.254767,4.376605,4.4562206,4.2484846,4.1652193,0.30812645,-0.42689008,-0.22880661,-0.31894225,-0.33670208,-0.045520827,-2.0897305,-18.185383,0.8537532,0.16914867,0.14952177,0.6410419,-51.619934,-1.4918808,-0.8495864,0.03792975,0.5545866,36.080467,0.81270784,0.2853059,-0.09745927,1.7954284,34.50771,0.49067733,0.99488425,9.079574,-5.1774044,False
2006-01-01,4.921,4.8234835,4.7765627,5.002178,4.6334667,4.2526245,0.66906565,-0.15925838,0.085605256,-0.08517936,-0.36591002,-0.11231449,-2.0660872,-20.25332,0.86491287,0.16184118,0.3689182,0.6337891,-57.48986,-1.5113816,-0.812883,0.09358488,0.548312,40.183334,0.823331,0.27298024,-0.24046333,1.7751148,38.43173,0.4970911,0.95190364,9.225056,-5.1803637,False
2007-01-01,5.261,5.4832945,5.2908115,5.310954,5.098483,4.774228,1.148869,0.2686231,0.22576508,0.23872192,-0.021932652,-0.10135244,-1.8241508,-19.739922,0.8012565,0.15814908,0.33291128,0.5595731,-56.032555,-1.400146,-0.7943385,0.08445086,0.4841053,39.16473,0.762735,0.2667527,-0.2169938,1.567251,37.45753,0.46050587,0.9301877,9.415843,-5.1804333,False
2008-01-01,5.617,5.842274,5.486584,5.523241,5.220341,5.5193954,1.4800258,0.46705467,0.4693449,0.11976005,0.4947055,0.08658179,-1.3277972,-14.101723,0.83898103,0.16297306,-0.28439426,0.4073126,-40.028305,-1.4660671,-0.8185681,-0.07214337,0.35237965,27.978336,0.79864585,0.2748894,0.18537006,1.1408001,26.758753,0.4821873,0.9585611,9.6252365,-5.178402,False
2009-01-01,5.871,6.2619896,6.116421,5.8095264,5.9892235,5.5720577,1.7105509,0.8768443,0.7465055,0.57714266,0.29532173,0.119110644,-1.3256601,-9.180693,0.9551625,0.17173766,-0.3912414,0.40665704,-26.059763,-1.669087,-0.8625902,-0.099247694,0.3518125,18.214832,0.90924174,0.2896728,0.25501376,1.138964,17.420841,0.5489602,1.0101119,9.845251,-5.1774473,False
2010-01-01,6.37,6.6678267,6.551159,6.126504,6.3044367,6.4739523,1.8407793,1.2053455,0.8961961,0.6991056,0.8393275,0.074722745,-1.0335103,-7.671775,0.9051206,0.2071734,-0.245441,0.31703773,-21.776642,-1.581642,-1.0405741,-0.06226195,0.27427983,15.221085,0.86160576,0.34944284,0.15998007,0.8879584,14.557593,0.5201997,1.2185348,10.080894,-5.1808467,False
2011-01-01,6.999,6.893059,6.61436,6.394929,6.7765694,6.8970766,2.0917342,1.3848519,1.0153338,0.76308113,1.0319519,0.33117017,-0.24262778,-5.917354,1.1404138,0.20877768,-1.0877911,0.074428044,-16.796646,-1.9928021,-1.0486319,-0.27594408,0.064390175,11.740249,1.0855868,0.3521488,0.7090295,0.20845789,11.228488,0.6554296,1.2279707,10.305775,-5.180915,False
2012-01-01,7.132,6.904669,6.5881605,6.39911,7.019761,6.8623505,2.616981,1.5632128,1.0615029,0.91162103,1.0283859,0.89607304,0.3203134,-4.053634,1.2128056,0.18920355,-2.9433217,-0.098258734,-11.506404,-2.1193025,-0.95031637,-0.74664354,-0.08500689,8.04256,1.1544983,0.31913278,1.9184766,-0.2752028,7.6919827,0.69703543,1.1128412,10.341724,-5.1786213,False
2013-01-01,7.21,6.97641,6.827012,6.694025,6.891259,6.9425125,2.9800177,1.6993597,1.2525123,0.8861291,1.1537298,1.2322494,0.16828083,-5.604776,1.0329578,0.165989,-4.0475564,-0.051621515,-15.909382,-1.8050295,-0.83371633,-1.026759,-0.044659488,11.120082,0.98329693,0.27997643,2.6382241,-0.14458139,10.635354,0.5936715,0.97629994,10.377771,-5.177538,False
2014-01-01,7.188,7.0452957,7.277422,7.1968746,7.095433,7.1016855,3.0878727,2.0554476,1.6009134,1.2303185,1.0744244,1.2579195,-0.08261219,-9.515205,0.8710961,0.23716474,-4.131875,0.025341962,-27.009293,-1.5221864,-1.1912122,-1.0481483,0.02192417,18.87852,0.82921696,0.40002972,2.6931834,0.0709777,18.055597,0.5006448,1.3949354,10.36657,-5.180228,False
