ds,y,yhat1,yhat2,yhat3,yhat4,yhat5,ar1,ar2,ar3,ar4,ar5,lagged_regressor_population1,lagged_regressor_population2,lagged_regressor_population3,lagged_regressor_population4,lagged_regressor_population5,lagged_regressor_gdp1,lagged_regressor_gdp2,lagged_regressor_gdp3,lagged_regressor_gdp4,lagged_regressor_gdp5,lagged_regressor_energy_use1,lagged_regressor_energy_use2,lagged_regressor_energy_use3,lagged_regressor_energy_use4,lagged_regressor_energy_use5,lagged_regressor_renewable_pct1,lagged_regressor_renewable_pct2,lagged_regressor_renewable_pct3,lagged_regressor_renewable_pct4,lagged_regressor_renewable_pct5,trend,season_yearly,is_forecast
2000-01-01,21.398,20.602089,20.685831,20.921848,20.97833,21.11952,0.37161687,0.17852521,0.55113816,-0.10496236,0.20025873,-0.6706503,0.14248747,1.152447,-0.87241733,3.4787176,1.1334106,1.499202,0.1618552,2.0315754,-3.5570414,-0.17091726,-0.7504678,-0.6201033,-1.9175557,9.443805,-0.068325594,-0.39086956,-0.33044335,1.834738,-8.453173,11.578974,8.427979,False
2001-01-01,20.767,20.778454,20.74331,20.655848,20.987783,21.178413,1.1046187,0.335367,0.40602544,0.10814796,-0.026079064,0.46205485,0.16520134,1.336947,-0.8525299,5.249339,-0.7808807,1.7381891,0.18776727,1.9852642,-5.367528,0.11775607,-0.8700996,-0.7193781,-1.8738436,14.250576,0.047073968,-0.453178,-0.38334537,1.7929136,-12.755726,11.337953,8.489879,False
2002-01-01,20.718,20.599884,20.849068,20.434038,20.850664,20.840708,0.37829825,0.76730984,0.52775276,0.046649296,-0.084176056,-1.7496177,0.12623803,0.84850377,-0.9447247,4.905231,2.9568841,1.3282313,0.119167954,2.199956,-5.0156727,-0.4458953,-0.6648837,-0.45655894,-2.0764859,13.316413,-0.17825037,-0.34629437,-0.24329314,1.986804,-11.919554,11.167868,8.470598,False
2003-01-01,20.718,20.973846,20.228622,20.811558,21.027481,20.803274,1.0559424,0.79017824,1.1468084,0.06289662,-0.114200145,-1.0415167,-0.037686333,0.29770675,-1.1297339,5.1350665,1.7601812,-0.39652205,0.041811366,2.6307824,-5.250683,-0.26543367,0.19849029,-0.16018865,-2.4831326,13.940356,-0.10610931,0.103380606,-0.085362025,2.375888,-12.478047,11.120636,8.450146,False
2004-01-01,20.874,20.635164,21.02771,20.775085,20.237213,21.234285,0.8714162,0.640682,1.0080112,0.040788673,-0.17328136,-0.8108811,0.25445575,0.8667554,-0.5697545,7.2985425,1.370403,2.6772919,0.1217313,1.3267725,-7.46287,-0.20665549,-1.3401941,-0.46637967,-1.2523088,19.813623,-0.08261225,-0.6980194,-0.24852644,1.1982226,-17.735226,11.06538,8.428114,False
2005-01-01,20.719,20.573929,20.170567,20.22621,20.6192,20.221691,1.1036586,0.75541633,0.4094486,0.36117798,-0.4354894,-0.5773237,0.039097615,1.7073506,-0.79446304,5.259486,0.975687,0.4113711,0.23978855,1.8500456,-5.377904,-0.1471327,-0.20592341,-0.9186832,-1.7462138,14.278123,-0.058817513,-0.10725203,-0.48955196,1.6707962,-12.780383,10.788246,8.489612,False
2006-01-01,20.237,20.251019,20.198435,19.908985,19.452877,19.530867,1.069939,0.8684184,0.79917693,-0.0035004558,-0.24483588,-0.5967533,0.0990522,0.404316,-0.3843488,3.025735,1.0085235,1.0421916,0.056784082,0.8950231,-3.0938594,-0.15208438,-0.5216984,-0.21755245,-0.844791,8.214075,-0.060796995,-0.2717186,-0.115930304,0.8083051,-7.352439,10.511869,8.470321,False
2007-01-01,20.28,19.828075,19.971102,19.768372,19.442768,19.341867,0.96285534,0.95927507,0.9264188,0.14002165,-0.25706533,-0.614095,0.10003405,0.5747147,-0.520524,3.578134,1.0378311,1.0525224,0.08071571,1.2121307,-3.6586962,-0.15650395,-0.5268698,-0.3092398,-1.1441013,9.713695,-0.062563755,-0.27441198,-0.16478905,1.0946884,-8.694751,10.210899,8.449653,False
2008-01-01,19.409,19.655914,19.475103,19.423512,19.33038,19.019466,1.4077699,0.87106925,1.0344038,0.118634455,-0.3017169,0.23896483,0.078668125,0.19427134,-0.71648395,3.787908,-0.4038547,0.8277177,0.027284402,1.6684574,-3.8731933,0.06090091,-0.41433743,-0.104532614,-1.5748172,10.283175,0.024345644,-0.21580127,-0.0557038,1.5068021,-9.204496,9.899829,8.4279585,False
2009-01-01,17.811,18.815563,19.157938,19.041044,19.173912,19.008335,0.6690731,0.9752816,0.77219856,0.19231336,-0.37035775,-0.2181443,0.031003343,0.617981,-0.73581874,4.9757266,0.36866763,0.32620606,0.08679223,1.713482,-5.0877557,-0.055594735,-0.16329163,-0.33252034,-1.6173148,13.507791,-0.022224458,-0.08504793,-0.1771949,1.5474641,-12.090856,9.583936,8.489852,False
2010-01-01,18.225,17.817236,18.587473,18.745213,18.432095,18.58619,-0.13750799,0.8572273,0.94063514,0.18360013,-0.3801804,-0.6640903,-0.00090219727,0.2254642,-0.41749498,4.70138,1.1223241,-0.009492596,0.031665277,0.9722097,-4.807232,-0.16924542,0.0047517866,-0.12131671,-0.91764563,12.763012,-0.06765726,0.0024748947,-0.06464778,0.8780132,-11.424203,9.262491,8.470922,False
2011-01-01,17.634,18.324377,17.24762,18.038128,18.181807,17.790565,0.99593794,0.05259237,0.7900426,0.06692577,-0.30225176,0.21491513,-0.05839007,-0.48150384,-0.5793857,2.641524,-0.3632103,-0.6143593,-0.06762472,1.3492005,-2.7009983,0.05477177,0.30753487,0.2590853,-1.2734782,7.171045,0.021895472,0.16017479,0.13806252,1.2184776,-6.4188194,8.949795,8.450272,False
2012-01-01,16.812,17.052843,16.943855,16.589558,17.719769,17.913553,-0.13351081,0.043892194,-0.722713,0.29474214,-0.427075,0.09674083,-0.09073844,0.29677665,-0.16731943,4.278415,-0.16349368,-0.9547172,0.04168074,0.3896324,-4.374744,0.024654692,0.47791064,-0.15968817,-0.36776474,11.614773,0.009855919,0.24891238,-0.08509534,0.35188127,-10.396412,8.7906475,8.427949,False
2013-01-01,17.099,16.835835,17.247149,16.551804,16.418928,17.278011,-0.29055768,0.27741632,-0.38713583,0.11664698,-0.2457858,-0.016251877,-0.043070145,-0.576722,0.6635852,1.5359939,0.027465953,-0.45316857,-0.080997616,-1.5452737,-1.5705769,-0.0041418397,0.22684631,0.31031987,1.458547,4.16982,-0.001655735,0.11814941,0.16536461,-1.3955535,-3.7324162,8.631063,8.489912,False
2014-01-01,17.119,16.88794,16.531115,16.937157,16.369677,16.28426,0.27185443,-0.16050793,0.5580644,-0.3683791,0.21260339,1.0664742,-0.079709016,-1.8769392,0.18923616,-3.4312859,-1.8023598,-0.83866966,-0.26360637,-0.4406693,3.5085416,0.27179417,0.41981974,1.0099347,0.41593727,-9.31504,0.10865198,0.21865663,0.53817844,-0.39797327,8.337915,8.500734,8.47079,False
2015-01-01,16.461,16.399584,16.32702,16.00883,16.855526,16.918499,-0.014767963,-0.1531576,-0.51725596,0.23024061,-0.11134901,1.2506002,-0.09995012,-0.966528,0.1668676,0.7576245,-2.1135361,-1.0516393,-0.13574386,-0.38858023,-0.77468246,0.31871924,0.52642775,0.52006483,0.3667716,2.0567515,0.12741067,0.27418175,0.27713442,-0.35093102,-1.8410032,8.381186,8.449973,False
2016-01-01,15.935,16.060944,16.319014,15.901001,15.946508,16.44976,-0.41565388,0.09826336,-0.3369089,0.024963845,-0.07971232,0.640727,-0.13367067,-1.4327574,0.62297916,-0.6126451,-1.0828397,-1.4064349,-0.20122334,-1.4507153,0.6264388,0.1632912,0.70403063,0.77093136,1.3692957,-1.6631703,0.06527701,0.36668348,0.4108173,-1.3101568,1.4887079,8.261635,8.428507,False
2017-01-01,15.639,15.992602,16.098804,16.24778,15.659122,15.8454685,-0.44223216,-0.12192055,0.3541364,-0.20803055,0.17198192,0.5893476,-0.116908744,-2.3368983,0.61933595,-3.6520617,-0.9960077,-1.2300719,-0.32820526,-1.4422315,3.7342885,0.15019701,0.61574715,1.2574273,1.361288,-9.914389,0.060042508,0.3207024,0.6700634,-1.302495,8.874393,8.141758,8.489497,False
2018-01-01,16.001,15.522486,15.696273,15.705354,15.737532,15.698492,-0.66897136,-0.4669678,-0.21325853,0.06308586,0.009065804,0.90348995,-0.09378648,-1.8184283,0.66312784,-3.062487,-1.5269135,-0.9867877,-0.25538883,-1.5442086,3.1314392,0.23025714,0.49396437,0.9784513,1.4575418,-8.313848,0.0920472,0.25727373,0.52140146,-1.3945916,7.4417458,8.022208,8.470368,False
2019-01-01,15.5,15.585286,15.351344,15.037971,15.323923,15.358421,-0.25020772,-0.641272,-0.8444737,0.0937074,-0.07364341,1.5515988,-0.102519356,-1.4896016,0.9097529,-3.510156,-2.6222286,-1.0786719,-0.20920682,-2.118518,3.5891874,0.39542964,0.5399596,0.80151784,1.9996186,-9.529151,0.15807629,0.28122965,0.4271163,-1.9132565,8.529566,7.9026585,8.44996,False
2020-01-01,13.817,14.799851,15.298634,14.721405,14.771055,14.774898,-0.915685,-0.44894886,-0.88295215,-0.115116894,0.12777634,1.4862701,-0.13193737,-1.9216034,1.073735,-5.9627876,-2.511822,-1.3881977,-0.26987922,-2.5003788,6.09704,0.3787804,0.6949015,1.0339674,2.360048,-16.1874,0.15142061,0.36192873,0.550985,-2.2581196,14.489384,7.783109,8.427778,False
2021-01-01,14.758,14.006621,15.365362,14.995354,14.575806,14.582756,-1.934645,-0.44123906,-0.35812423,-0.14151715,0.2523054,0.6356941,-0.098683454,-2.5334604,1.1637828,-6.950062,-1.074334,-1.0383118,-0.3558114,-2.710071,7.1065435,0.16200855,0.5197563,1.3631926,2.5579712,-18.867592,0.06476426,0.27070707,0.72642404,-2.4474945,16.88843,7.663232,8.489902,False
2022-01-01,14.802,14.8567705,14.141912,14.741569,15.098384,14.500743,-0.4140099,-1.2951838,-0.27928495,-0.19754134,0.2914537,2.2308865,-0.16437298,-3.1474276,0.5822722,-6.882677,-3.7702367,-1.7294735,-0.4420399,-1.3559221,7.037641,0.56854814,0.8657367,1.6935531,1.2798226,-18.68466,0.22728184,0.4509056,0.90246797,-1.224548,16.724684,7.5436826,8.470618,False
2023-01-01,,13.385365,13.931584,13.185388,15.441585,15.069636,-1.3429749,-1.2683779,-1.9528104,0.08016623,0.09377383,3.437292,-0.1919305,-2.3309581,0.41541627,-3.4244397,-5.809083,-2.019424,-0.32737097,-0.9673691,3.5015411,0.8760042,1.0108795,1.254231,0.91307664,-9.296454,0.35018998,0.526501,0.6683601,-0.87364155,8.32128,7.424133,8.449803,True
2024-01-01,,,14.355523,13.416188,13.998194,15.3192835,,-0.74359965,-1.6191006,-0.039345935,0.21635352,,-0.18037002,-2.208904,1.3738351,-2.400614,,-1.8977886,-0.31022912,-3.199214,2.454664,,0.9499917,1.1885567,3.0196617,-6.5170364,,0.4947885,0.6333633,-2.8892448,5.8334155,7.3045835,8.427918,True
2025-01-01,,,,14.334522,14.053854,14.214078,,,-0.10110734,-0.65953463,0.7541529,,,-3.9256604,0.7791946,-8.445205,,,-0.5513387,-1.8144901,8.635349,,,2.1123009,1.712654,-22.926512,,,1.1256123,-1.6386858,20.521578,7.184706,8.490009,True
2026-01-01,,,,,15.692095,15.419828,,,,0.040523,0.35227722,,,,-0.09363474,-1.7864327,,,,0.21804479,1.8266547,,,,-0.20580727,-4.8496957,,,,0.19691862,4.340975,7.065157,8.470894,True
2027-01-01,,,,,,15.590312,,,,,0.2311881,,,,,-0.1410126,,,,,0.1441875,,,,,-0.3828121,,,,,0.34265608,6.945607,8.450498,True
