ds,y,yhat1,yhat2,yhat3,yhat4,yhat5,ar1,ar2,ar3,ar4,ar5,lagged_regressor_population1,lagged_regressor_population2,lagged_regressor_population3,lagged_regressor_population4,lagged_regressor_population5,lagged_regressor_gdp1,lagged_regressor_gdp2,lagged_regressor_gdp3,lagged_regressor_gdp4,lagged_regressor_gdp5,lagged_regressor_energy_use1,lagged_regressor_energy_use2,lagged_regressor_energy_use3,lagged_regressor_energy_use4,lagged_regressor_energy_use5,lagged_regressor_renewable_pct1,lagged_regressor_renewable_pct2,lagged_regressor_renewable_pct3,lagged_regressor_renewable_pct4,lagged_regressor_renewable_pct5,trend,season_yearly,is_forecast
2005-01-01,10.578,10.83168,10.487332,10.797412,10.255608,10.843618,0.47307667,0.35395625,0.65518594,0.49231777,-0.025235875,0.046549447,-0.056454487,-0.060612656,-0.11803057,0.37369093,0.04916228,0.32466453,0.20579806,0.16081147,0.14588036,-0.073392406,0.0041637234,0.00035242553,0.041435707,-0.49440306,0.043664306,-0.4316179,-0.29593256,-0.61354685,0.55106527,6.1561794,4.1364408,False
2006-01-01,10.85,10.567359,10.270831,10.165714,10.509766,10.84922,0.31027126,0.19284275,0.5415299,0.44451922,0.022250934,-0.014222691,-0.07064062,-0.26320028,-0.047272258,0.35649797,-0.015021015,0.40624768,0.8936436,0.06440637,0.1391686,0.022424275,0.005210003,0.0015303488,0.016595358,-0.47165626,-0.013341167,-0.5400768,-1.2850375,-0.24573079,0.52571154,6.1589174,4.118331,False
2007-01-01,10.408,10.347949,10.290167,10.090496,10.530184,10.637917,0.19165179,0.019523945,0.35598657,0.38549295,0.07506215,-0.095732294,-0.007570118,-0.22468093,-0.03284652,0.17565286,-0.10110577,0.043535046,0.76285875,0.044751946,0.06857084,0.15093678,0.0005583238,0.0013063821,0.011531072,-0.2323934,-0.08979879,-0.057876684,-1.0969722,-0.17074288,0.2590274,6.1925974,4.0993996,False
2008-01-01,10.561,10.543121,10.630375,10.212285,10.333438,10.402083,0.39089403,0.4947264,0.200686,0.29328027,-0.011677957,-0.11769708,-0.06502295,-0.12391508,-0.062190358,0.061412856,-0.12430345,0.37394097,0.42072868,0.08473162,0.023974165,0.18556768,0.004795679,0.0007204904,0.021832492,-0.08125084,-0.110402204,-0.49712735,-0.6049976,-0.3232781,0.09056278,6.2389846,4.0800776,False
2009-01-01,9.761,10.018156,10.690703,10.294711,10.458516,10.333082,0.086827576,0.04306626,0.4752084,0.21074842,0.03674013,-0.35329306,0.07640456,-0.2468991,-0.04110684,-0.08805185,-0.3731235,-0.4393955,0.8382961,0.056006264,-0.034373417,0.55702126,-0.0056351135,0.0014355673,0.014430931,0.11649494,-0.33139595,0.58414435,-1.2054493,-0.21368168,-0.12984611,6.295508,4.136611,False
2010-01-01,10.228,10.318408,10.452331,10.531737,10.1793585,10.254331,0.179181,-0.0035603775,0.12376623,0.20904547,-0.009158042,-0.2452136,-0.010963535,-0.03177633,-0.11517033,-0.14482927,-0.2589775,0.06305027,0.10789013,0.15691453,-0.05653802,0.38661718,0.0008086005,0.00018475993,0.040431596,0.19161299,-0.23001523,-0.08382075,-0.15514338,-0.59867877,-0.21357323,6.3680453,4.118771,False
2011-01-01,9.95,9.36475,9.984939,9.8427305,10.635665,10.293117,-0.4422302,-0.8739339,0.14295743,0.15502499,-0.053252243,-0.52004707,0.11157597,-0.34030157,-0.0141602345,-0.12825851,-0.5492375,-0.641663,1.1554253,0.019292697,-0.050069172,0.8199347,-0.008229134,0.0019786453,0.0049710795,0.16968942,-0.4878145,0.8530444,-1.6614733,-0.07360777,-0.18913707,6.4443045,4.0998397,False
2012-01-01,10.061,10.252993,9.814505,10.0992565,10.171863,9.945756,-0.17856674,-0.5206051,-0.5882169,0.13186377,0.12522347,-0.16541544,-0.11731805,0.008640311,-0.13959418,-0.5483135,-0.17470025,0.67468524,-0.029336432,0.19019094,-0.21404898,0.260803,0.008652633,-5.023812e-05,0.049005814,0.72543335,-0.15516296,-0.89694494,0.042185068,-0.7256389,-0.80857337,6.5859003,4.080135,False
2013-01-01,10.263,10.224161,10.071151,9.498734,10.496714,9.785612,-0.39509353,-0.39381325,-0.34017566,-0.07066788,-0.092465036,-0.17304109,-0.14165577,-0.41335317,-0.06626054,-0.6397268,-0.18275395,0.8146493,1.4034574,0.090277076,-0.24973464,0.27282608,0.010447629,0.002403396,0.023261368,0.8463756,-0.162316,-1.0830169,-2.0181375,-0.34443575,-0.9433764,6.7278833,4.1366563,False
2014-01-01,9.74,10.062154,9.42781,10.207102,9.225248,9.637793,-0.41029766,-0.6673368,-0.45761055,-0.13840067,0.14027825,-0.30050984,-0.28477362,-0.09419073,-0.34222528,-0.90849733,-0.31737754,1.6377068,0.31980568,0.46626693,-0.35465646,0.47380027,0.02100309,0.0005476615,0.120141305,1.2019662,-0.28188422,-2.177212,-0.45987272,-1.7789564,-1.3397204,6.7798924,4.1185303,False
2015-01-01,9.757,10.020278,10.008032,9.484833,9.404767,9.336114,-0.39723533,-0.47934708,-0.565488,-0.23454063,-0.23443533,-0.3389751,-0.14557454,-0.34163827,-0.28066638,-0.8608657,-0.3580019,0.83718574,1.1599638,0.38239565,-0.33606216,0.5344467,0.010736653,0.0019864175,0.0985305,1.1389482,-0.31796542,-1.1129776,-1.6679996,-1.4589609,-1.26948,6.798391,4.099618,False
2016-01-01,9.642,9.369742,9.452296,9.671779,9.406647,9.978655,-0.7733378,-1.1648394,-0.5136891,-0.24781628,0.104944676,-0.5320877,-0.09932672,-0.28689015,-0.2771317,-0.6638117,-0.56195396,0.5712188,0.97407764,0.37757978,-0.25913683,0.8389186,0.007325707,0.0016680906,0.09728962,0.8782405,-0.49910885,-0.7593939,-1.4006999,-1.4405868,-0.97889334,6.8168893,4.0804224,False
2017-01-01,9.441,9.2880125,9.280774,9.496432,9.080274,9.642087,-0.7722649,-1.1997284,-1.0075169,-0.28769577,-0.07824775,-0.6431162,-0.17420496,-0.18859194,-0.35764408,-0.8116421,-0.67921454,1.0018367,0.6403259,0.48727438,-0.31684643,1.0139723,0.01284825,0.0010965468,0.12555422,1.073824,-0.6032558,-1.3318689,-0.920773,-1.8591065,-1.1968921,6.8354383,4.136453,False
2018-01-01,9.101,9.366505,9.275916,8.894689,9.235766,9.228846,-0.84358186,-1.033264,-1.0537223,-0.39322278,-0.022653207,-0.53769356,-0.2350737,-0.41263753,-0.29952496,-1.1159269,-0.5678745,1.3518871,1.4010277,0.40808964,-0.43563217,0.84775716,0.017337542,0.0023992348,0.10515097,1.4764009,-0.5043673,-1.7972356,-2.0146434,-1.5569916,-1.6456072,6.853937,4.1183276,False
2019-01-01,8.481,9.123457,8.479559,8.928661,8.650191,8.664872,-1.0255278,-1.3964245,-1.0707383,-0.48706177,0.047391705,-0.5806892,-0.38859308,-0.3920248,-0.40913785,-1.5269905,-0.61328346,2.2347627,1.3310411,0.55743235,-0.596102,0.9155464,0.02866015,0.0022793843,0.14363156,2.0202491,-0.544698,-2.9709547,-1.9140046,-2.1267817,-2.2517843,6.872435,4.0996737,False
2020-01-01,7.739,8.688618,8.244611,8.329356,8.0258,8.2014065,-1.249449,-1.7833363,-1.3312562,-0.56969446,-0.13997549,-0.72861755,-0.3342837,-0.5280686,-0.52966547,-1.7052443,-0.76951504,1.9224346,1.7929505,0.72164595,-0.66568816,1.1487784,0.024654638,0.003070396,0.1859439,2.2560835,-0.6834578,-2.555737,-2.578219,-2.7533085,-2.5146472,6.8909335,4.079945,False
2021-01-01,8.101,8.046054,7.7570853,8.291218,7.8355207,7.7402034,-1.6611108,-2.434957,-1.6475914,-0.63960826,-0.021438034,-0.944573,-0.30277404,-0.44626164,-0.573276,-2.1299868,-0.9975921,1.7412254,1.5151914,0.7810634,-0.83149785,1.4892656,0.022330685,0.0025947385,0.20125377,2.8180292,-0.88602823,-2.3148324,-2.1788082,-2.980005,-3.1409957,6.909483,4.13661,False
2022-01-01,7.942,7.599362,7.1572757,7.636531,7.8620977,7.510122,-2.1810899,-3.2285154,-2.1958869,-0.7651423,-0.02930462,-0.89314556,-0.2342248,-0.4892964,-0.5394447,-2.2743464,-0.9432781,1.3470051,1.6613073,0.7349698,-0.88785255,1.4081821,0.017274931,0.0028449593,0.189377,3.0090206,-0.83778834,-1.7907454,-2.388919,-2.8041432,-3.3538766,6.9279814,4.1185,False
2023-01-01,,8.124425,7.2141085,7.08859,7.7580996,7.09943,-2.0015996,-2.6034162,-2.8729203,-0.97323865,-0.05943676,-0.6490648,-0.43553838,-0.43710345,-0.51614124,-2.5208752,-0.6854969,2.5047407,1.4840968,0.70321983,-0.9840917,1.0233511,0.032122537,0.0025414892,0.18119611,3.3351848,-0.60883564,-3.3298707,-2.1340947,-2.683007,-3.7174213,6.94648,4.099591,True
2024-01-01,,,7.80029,6.737239,7.6332054,6.941467,,-2.3652594,-2.6067622,-1.2605156,-0.04877769,,-0.31182063,-0.6855906,-0.47972056,-2.62961,,1.7932515,2.3277848,0.6535982,-1.0265393,,0.022997905,0.00398629,0.16841029,3.4790442,,-2.3839974,-3.3472974,-2.4936848,-3.8777683,6.964978,4.08014,True
2025-01-01,,,,7.815904,6.4535756,6.4425654,,,-2.6069674,-1.407633,-0.104726896,,,-0.2810916,-0.7267215,-2.9656415,,,0.9543899,0.99012613,-1.1577182,,,0.0016343757,0.2551222,3.9236224,,,-1.3723893,-3.7776456,-4.3732986,6.983527,4.136801,True
2026-01-01,,,,,6.978161,5.9596415,,,,-1.4727688,-0.27461344,,,,-0.595308,-3.1688893,,,,0.811081,-1.2370615,,,,0.20898831,4.192525,,,,-3.0945318,-4.673019,7.0020256,4.1186748,True
2027-01-01,,,,,,5.557311,,,,,-0.028639391,,,,,-3.5892172,,,,,-1.4011478,,,,,4.7486296,,,,,-5.2928576,7.020524,4.1000195,True
